time,open,high,low,close,count,avg,upArrow2,dnArrow2,upArrow2r,dnArrow2r
2024-07-19 15:33:00,6.23,6.23,6.2,6.2,0.0,0.0,True,False,True,False
2024-07-19 15:43:00,6.3,6.3,6.2,6.2,0.0,0.0,False,True,False,True
2024-07-19 15:47:00,6.35,6.45,6.35,6.45,0.0,0.0,True,False,True,False
2024-07-19 15:54:00,6.65,6.65,6.63,6.63,0.0,0.0,True,False,True,False
2024-07-22 09:33:00,4.71,4.71,4.65,4.65,0.0,0.0,False,True,False,True
2024-07-22 09:36:00,4.1,4.15,4.09,4.15,0.0,0.0,False,True,False,True
2024-07-22 09:38:00,3.91,3.91,3.91,3.91,0.0,0.0,False,True,False,True
2024-07-22 09:43:00,3.75,3.75,3.63,3.63,0.0,0.0,False,True,False,True
2024-07-22 09:45:00,3.65,3.65,3.5,3.5,0.0,0.0,False,True,False,True
2024-07-22 09:47:00,3.3,3.35,3.2,3.2,0.0,0.0,False,True,False,True
2024-07-22 10:12:00,3.95,4.0,3.95,4.0,0.0,0.0,True,False,True,False
2024-07-22 10:21:00,3.5,3.5,3.49,3.49,0.0,0.0,False,True,False,True
2024-07-22 10:28:00,3.35,3.35,3.3,3.3,0.0,0.0,False,True,False,True
2024-07-22 10:30:00,3.05,3.1,3.0,3.06,0.0,0.0,False,True,False,True
2024-07-22 10:35:00,3.14,3.14,3.0,3.05,0.0,0.0,False,True,False,True
2024-07-22 10:37:00,3.0,3.16,3.0,3.15,0.0,0.0,True,False,True,False
2024-07-22 10:39:00,3.1,3.2,3.07,3.1,0.0,0.0,False,True,False,True
2024-07-22 10:41:00,2.98,3.0,2.89,2.93,0.0,0.0,False,True,False,True
2024-07-22 10:49:00,3.05,3.05,3.0,3.05,0.0,0.0,True,False,True,False
2024-07-22 10:51:00,3.14,3.26,3.13,3.2,0.0,0.0,True,False,True,False
2024-07-22 11:00:00,3.19,3.37,3.16,3.3,0.0,0.0,True,False,True,False
2024-07-22 11:03:00,3.3,3.35,3.3,3.3,0.0,0.0,True,False,True,False
2024-07-22 11:05:00,3.17,3.17,3.0,3.0,0.0,0.0,False,True,False,True
2024-07-22 11:10:00,3.2,3.64,3.2,3.64,0.0,0.0,True,False,True,False
2024-07-22 11:14:00,3.6,3.6,3.42,3.42,0.0,0.0,False,True,False,True
2024-07-22 11:17:00,3.5,3.75,3.46,3.75,0.0,0.0,True,False,True,False
2024-07-22 11:22:00,3.75,3.8,3.65,3.66,0.0,0.0,False,True,False,True
2024-07-22 11:24:00,3.77,4.03,3.77,4.0,0.0,0.0,True,False,True,False
2024-07-22 11:26:00,4.1,4.2,4.1,4.2,0.0,0.0,True,False,True,False
2024-07-22 11:28:00,4.03,4.03,4.03,4.03,0.0,0.0,False,True,False,True
2024-07-22 11:31:00,4.15,4.2,4.1,4.2,0.0,0.0,True,False,True,False
2024-07-22 11:36:00,4.3,4.3,4.09,4.09,0.0,0.0,False,True,False,True
2024-07-22 11:39:00,4.12,4.12,4.05,4.05,0.0,0.0,False,True,False,True
2024-07-22 11:50:00,3.9,3.99,3.9,3.99,0.0,0.0,False,True,False,True
2024-07-22 11:54:00,3.86,3.9,3.85,3.9,0.0,0.0,False,True,False,True
2024-07-22 11:58:00,3.76,3.76,3.7,3.7,0.0,0.0,False,True,False,True
2024-07-22 12:00:00,3.73,3.73,3.73,3.73,0.0,0.0,False,True,False,True
2024-07-22 12:11:00,3.6,3.6,3.6,3.6,0.0,0.0,False,True,False,True
2024-07-22 12:20:00,3.45,3.45,3.45,3.45,0.0,0.0,False,True,False,True
2024-07-22 12:24:00,3.31,3.31,3.31,3.31,0.0,0.0,False,True,False,True
2024-07-22 12:35:00,3.35,3.35,3.26,3.26,0.0,0.0,False,True,False,True
2024-07-22 12:40:00,3.12,3.12,3.11,3.11,0.0,0.0,False,True,False,True
2024-07-22 12:43:00,3.05,3.08,3.05,3.08,0.0,0.0,False,True,False,True
2024-07-22 12:45:00,3.05,3.05,3.0,3.01,0.0,0.0,False,True,False,True
2024-07-22 12:54:00,2.93,2.93,2.9,2.9,0.0,0.0,False,True,False,True
2024-07-22 12:59:00,2.9,2.97,2.9,2.97,0.0,0.0,True,False,True,False
2024-07-22 13:03:00,2.98,2.99,2.94,2.94,0.0,0.0,False,True,False,True
2024-07-22 13:06:00,2.94,2.94,2.9,2.9,0.0,0.0,False,True,False,True
2024-07-22 13:09:00,2.88,2.88,2.8,2.8,0.0,0.0,False,True,False,True
2024-07-22 13:16:00,2.86,2.86,2.79,2.8,0.0,0.0,False,True,False,True
2024-07-22 13:20:00,2.91,2.91,2.89,2.89,0.0,0.0,False,True,False,True
2024-07-22 13:24:00,2.84,2.84,2.78,2.78,0.0,0.0,False,True,False,True
2024-07-22 13:26:00,2.74,2.74,2.61,2.62,0.0,0.0,False,True,False,True
2024-07-22 13:33:00,2.6,2.62,2.6,2.61,0.0,0.0,False,True,False,True
2024-07-22 13:35:00,2.6,2.6,2.54,2.55,0.0,0.0,False,True,False,True
2024-07-22 13:38:00,2.61,2.68,2.6,2.68,0.0,0.0,True,False,True,False
2024-07-22 13:42:00,2.7,2.72,2.66,2.66,0.0,0.0,False,True,False,True
2024-07-22 13:44:00,2.58,2.59,2.57,2.58,0.0,0.0,False,True,False,True
2024-07-22 13:49:00,2.57,2.57,2.53,2.56,0.0,0.0,False,True,False,True
2024-07-22 13:55:00,2.52,2.54,2.5,2.5,0.0,0.0,False,True,False,True
2024-07-22 14:01:00,2.56,2.56,2.53,2.54,0.0,0.0,False,True,False,True
2024-07-22 14:03:00,2.48,2.48,2.42,2.45,0.0,0.0,False,True,False,True
2024-07-22 14:09:00,2.42,2.45,2.4,2.4,0.0,0.0,False,True,False,True
2024-07-22 14:15:00,2.35,2.37,2.33,2.34,0.0,0.0,False,True,False,True
2024-07-22 14:19:00,2.29,2.29,2.24,2.25,0.0,0.0,False,True,False,True
2024-07-22 14:25:00,2.23,2.25,2.2,2.2,0.0,0.0,False,True,False,True
2024-07-22 14:30:00,2.38,2.41,2.38,2.4,0.0,0.0,True,False,True,False
2024-07-22 14:41:00,2.35,2.44,2.35,2.43,0.0,0.0,True,False,True,False
2024-07-22 14:45:00,2.57,2.57,2.55,2.56,0.0,0.0,True,False,True,False
2024-07-22 14:55:00,2.32,2.33,2.31,2.31,0.0,0.0,False,True,False,True
2024-07-22 15:01:00,2.39,2.54,2.39,2.54,0.0,0.0,True,False,True,False
2024-07-22 15:05:00,2.42,2.43,2.34,2.34,0.0,0.0,False,True,False,True
2024-07-22 15:08:00,2.43,2.43,2.41,2.41,0.0,0.0,True,False,True,False
2024-07-22 15:12:00,2.41,2.42,2.38,2.42,0.0,0.0,True,False,True,False
2024-07-22 15:19:00,2.34,2.37,2.34,2.34,0.0,0.0,False,True,False,True
2024-07-22 15:21:00,2.44,2.45,2.42,2.43,0.0,0.0,True,False,True,False
2024-07-22 15:47:00,2.29,2.32,2.29,2.31,0.0,0.0,False,True,False,True
2024-07-22 15:53:00,2.36,2.36,2.3,2.3,0.0,0.0,False,True,False,True
2024-07-22 15:55:00,2.35,2.41,2.34,2.4,0.0,0.0,True,False,True,False
2024-07-22 15:59:00,2.41,2.41,2.36,2.37,0.0,0.0,False,True,False,True
