time,open,high,low,close
2024-07-17 12:43:00,1.39,1.47,1.39,1.39
2024-07-17 12:44:00,1.42,1.47,1.41,1.47
2024-07-17 12:45:00,1.46,1.5,1.36,1.37
2024-07-17 12:46:00,1.37,1.45,1.35,1.35
2024-07-17 12:47:00,1.35,1.41,1.33,1.39
2024-07-17 12:48:00,1.38,1.4,1.35,1.36
2024-07-17 12:49:00,1.36,1.42,1.35,1.36
2024-07-17 12:50:00,1.36,1.38,1.3,1.35
2024-07-17 12:51:00,1.36,1.39,1.31,1.37
2024-07-17 12:52:00,1.38,1.47,1.38,1.42
2024-07-17 12:53:00,1.42,1.47,1.39,1.45
2024-07-17 12:54:00,1.47,1.5,1.45,1.49
2024-07-17 12:55:00,1.5,1.53,1.47,1.53
2024-07-17 12:56:00,1.53,1.56,1.52,1.54
2024-07-17 12:57:00,1.54,1.55,1.49,1.54
2024-07-17 12:58:00,1.54,1.6,1.54,1.58
2024-07-17 12:59:00,1.56,1.67,1.56,1.67
2024-07-17 13:00:00,1.67,1.72,1.62,1.62
2024-07-17 13:01:00,1.6,1.68,1.57,1.62
2024-07-17 13:02:00,1.61,1.66,1.59,1.65
2024-07-17 13:03:00,1.62,1.73,1.59,1.7
2024-07-17 13:04:00,1.69,1.74,1.64,1.66
2024-07-17 13:05:00,1.65,1.67,1.62,1.65
2024-07-17 13:06:00,1.65,1.67,1.61,1.63
2024-07-17 13:07:00,1.62,1.66,1.55,1.58
2024-07-17 13:08:00,1.58,1.64,1.57,1.6
2024-07-17 13:09:00,1.57,1.62,1.57,1.62
2024-07-17 13:10:00,1.62,1.63,1.53,1.53
2024-07-17 13:11:00,1.55,1.65,1.55,1.63
2024-07-17 13:12:00,1.65,1.65,1.6,1.6
2024-07-17 13:13:00,1.6,1.61,1.53,1.57
2024-07-17 13:14:00,1.58,1.62,1.53,1.6
2024-07-17 13:15:00,1.61,1.61,1.57,1.58
2024-07-17 13:16:00,1.6,1.61,1.57,1.6
2024-07-17 13:17:00,1.59,1.63,1.59,1.61
2024-07-17 13:18:00,1.64,1.72,1.63,1.7
2024-07-17 13:19:00,1.7,1.74,1.68,1.7
2024-07-17 13:20:00,1.69,1.71,1.65,1.7
2024-07-17 13:21:00,1.7,1.75,1.66,1.74
2024-07-17 13:22:00,1.75,1.78,1.72,1.77
2024-07-17 13:23:00,1.76,1.76,1.72,1.75
2024-07-17 13:24:00,1.75,1.78,1.72,1.72
2024-07-17 13:25:00,1.74,1.75,1.66,1.66
2024-07-17 13:26:00,1.65,1.69,1.63,1.65
2024-07-17 13:27:00,1.68,1.68,1.6,1.62
2024-07-17 13:28:00,1.62,1.65,1.61,1.61
2024-07-17 13:29:00,1.62,1.65,1.59,1.61
2024-07-17 13:30:00,1.62,1.71,1.62,1.7
2024-07-17 13:31:00,1.69,1.77,1.69,1.77
2024-07-17 13:32:00,1.78,1.85,1.77,1.84
2024-07-17 13:33:00,1.85,1.87,1.8,1.86
2024-07-17 13:34:00,1.85,1.94,1.83,1.94
2024-07-17 13:35:00,1.91,1.95,1.9,1.94
2024-07-17 13:36:00,1.95,1.95,1.84,1.85
2024-07-17 13:37:00,1.84,1.93,1.84,1.91
2024-07-17 13:38:00,1.92,1.93,1.86,1.89
2024-07-17 13:39:00,1.88,1.92,1.88,1.91
2024-07-17 13:40:00,1.88,1.88,1.8,1.82
2024-07-17 13:41:00,1.81,1.85,1.79,1.85
2024-07-17 13:42:00,1.86,1.87,1.8,1.82
2024-07-17 13:43:00,1.81,1.84,1.76,1.76
2024-07-17 13:44:00,1.77,1.79,1.7,1.72
2024-07-17 13:45:00,1.71,1.75,1.7,1.75
2024-07-17 13:46:00,1.75,1.75,1.71,1.74
2024-07-17 13:47:00,1.73,1.73,1.63,1.72
2024-07-17 13:48:00,1.76,1.8,1.76,1.77
2024-07-17 13:49:00,1.79,1.85,1.77,1.84
2024-07-17 13:50:00,1.84,1.84,1.77,1.81
2024-07-17 13:51:00,1.82,1.82,1.69,1.69
2024-07-17 13:52:00,1.7,1.7,1.66,1.67
2024-07-17 13:53:00,1.66,1.66,1.58,1.59
2024-07-17 13:54:00,1.6,1.66,1.6,1.62
2024-07-17 13:55:00,1.61,1.66,1.59,1.61
2024-07-17 13:56:00,1.6,1.7,1.6,1.69
2024-07-17 13:57:00,1.7,1.7,1.63,1.63
2024-07-17 13:58:00,1.63,1.63,1.6,1.6
2024-07-17 13:59:00,1.59,1.6,1.58,1.59
2024-07-17 14:00:00,1.58,1.62,1.57,1.62
2024-07-17 14:01:00,1.65,1.65,1.6,1.63
2024-07-17 14:02:00,1.61,1.66,1.61,1.66
2024-07-17 14:03:00,1.61,1.61,1.56,1.59
2024-07-17 14:04:00,1.58,1.67,1.58,1.67
2024-07-17 14:05:00,1.65,1.68,1.63,1.67
2024-07-17 14:06:00,1.68,1.68,1.65,1.66
2024-07-17 14:07:00,1.66,1.68,1.59,1.59
2024-07-17 14:08:00,1.6,1.69,1.6,1.63
2024-07-17 14:09:00,1.62,1.68,1.62,1.68
2024-07-17 14:10:00,1.66,1.66,1.62,1.64
2024-07-17 14:11:00,1.62,1.68,1.62,1.68
2024-07-17 14:12:00,1.66,1.73,1.66,1.71
2024-07-17 14:13:00,1.72,1.74,1.69,1.71
2024-07-17 14:14:00,1.72,1.72,1.6,1.61
2024-07-17 14:15:00,1.62,1.63,1.59,1.59
2024-07-17 14:16:00,1.64,1.7,1.64,1.7
2024-07-17 14:17:00,1.71,1.71,1.66,1.68
2024-07-17 14:18:00,1.7,1.72,1.69,1.71
2024-07-17 14:19:00,1.72,1.73,1.65,1.68
2024-07-17 14:20:00,1.7,1.71,1.7,1.71
2024-07-17 14:21:00,1.74,1.83,1.74,1.82
2024-07-17 14:22:00,1.78,1.78,1.69,1.73
2024-07-17 14:23:00,1.76,1.78,1.73,1.75
2024-07-17 14:24:00,1.75,1.78,1.75,1.76
2024-07-17 14:25:00,1.73,1.77,1.72,1.74
2024-07-17 14:26:00,1.74,1.82,1.74,1.79
2024-07-17 14:27:00,1.78,1.78,1.68,1.71
2024-07-17 14:28:00,1.68,1.71,1.66,1.66
2024-07-17 14:29:00,1.67,1.72,1.67,1.72
2024-07-17 14:30:00,1.72,1.77,1.7,1.76
2024-07-17 14:31:00,1.73,1.85,1.73,1.79
2024-07-17 14:32:00,1.8,1.9,1.78,1.87
2024-07-17 14:33:00,1.88,1.89,1.8,1.81
2024-07-17 14:34:00,1.8,1.8,1.73,1.73
2024-07-17 14:35:00,1.72,1.72,1.69,1.7
2024-07-17 14:36:00,1.71,1.78,1.71,1.78
2024-07-17 14:37:00,1.79,1.79,1.72,1.73
