time,open,high,low,close,buy,sell,netted_long_position,netted_short_position,netted_long_avg,netted_short_avg,buy_profit_cut,sell_profit_cut,buy_profit_cutoff,sell_profit_cutoff,buy_profit,sell_profit,lastDotAbove1Open,lastDotBelow1Open,upArrow2,dnArrow2,upArrow2r,dnArrow2r
2024-07-17 15:31:00,4.59,4.62,4.55,4.57,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,,,False,False,False,False
2024-07-17 15:32:00,4.55,4.55,4.5,4.5,False,True,0.0,1.0,0.0,4.5,0.0,0.0045000000000000005,False,False,0.0,0.0,,,False,False,False,False
2024-07-17 15:33:00,4.55,4.55,4.55,4.55,False,False,0.0,1.0,0.0,4.5,0.0,0.0045000000000000005,False,False,0.0,-0.04999999999999982,,,False,False,False,False
2024-07-17 15:34:00,4.55,4.55,4.55,4.55,False,False,0.0,1.0,0.0,4.5,0.0,0.0045000000000000005,False,False,0.0,-0.04999999999999982,,,False,False,False,False
2024-07-17 15:35:00,4.72,4.72,4.7,4.7,False,True,0.0,2.0,0.0,4.6,0.0,0.0045000000000000005,False,False,0.0,-0.20000000000000107,,,False,False,False,False
2024-07-17 15:36:00,4.85,4.85,4.85,4.85,False,False,0.0,2.0,0.0,4.6,0.0,0.0045000000000000005,False,False,0.0,-0.5,,,False,False,False,False
2024-07-17 15:37:00,4.85,4.85,4.85,4.85,False,False,0.0,2.0,0.0,4.6,0.0,0.0045000000000000005,False,False,0.0,-0.5,,,False,False,False,False
2024-07-17 15:38:00,4.75,4.76,4.7,4.7,False,True,0.0,3.0,0.0,4.633333333333333,0.0,0.0045000000000000005,False,False,0.0,-0.20000000000000195,,,False,False,False,False
2024-07-17 15:39:00,4.78,4.78,4.7,4.72,False,True,0.0,4.0,0.0,4.654999999999999,0.0,0.0045000000000000005,False,False,0.0,-0.26000000000000156,,,False,False,False,False
2024-07-17 15:40:00,4.75,4.79,4.75,4.79,True,False,1.0,4.0,4.79,4.654999999999999,0.00479,0.0045000000000000005,False,False,0.0,-0.5400000000000027,,,False,False,False,False
2024-07-17 15:41:00,4.75,4.75,4.65,4.75,False,False,1.0,4.0,4.79,4.654999999999999,0.00479,0.0045000000000000005,False,False,-0.040000000000000036,-0.38000000000000256,,,False,False,False,False
2024-07-17 15:42:00,4.75,4.75,4.75,4.75,False,False,1.0,4.0,4.79,4.654999999999999,0.00479,0.0045000000000000005,False,False,-0.040000000000000036,-0.38000000000000256,,,False,False,False,False
2024-07-17 15:43:00,4.8,4.86,4.8,4.86,True,False,0.0,0.0,0.0,0.0,0.00479,0.0045000000000000005,True,False,0.07000000000000028,-0.8200000000000038,,,False,False,False,False
2024-07-17 15:44:00,4.81,4.95,4.81,4.94,True,False,1.0,0.0,4.94,0.0,0.004940000000000001,0.0,False,False,0.0,-0.0,4.81,,False,False,False,False
2024-07-17 15:45:00,4.91,4.91,4.91,4.91,False,False,1.0,0.0,4.94,0.0,0.004940000000000001,0.0,False,False,-0.03000000000000025,-0.0,4.81,,False,False,False,False
2024-07-17 15:46:00,4.84,4.87,4.84,4.87,True,False,2.0,0.0,4.905,0.0,0.004940000000000001,0.0,False,False,-0.07000000000000028,-0.0,4.81,,False,False,False,False
2024-07-17 15:47:00,4.95,4.95,4.84,4.86,False,True,2.0,1.0,4.905,4.86,0.004940000000000001,0.004860000000000001,False,False,-0.08999999999999986,0.0,4.81,,False,False,False,False
2024-07-17 15:48:00,4.86,4.86,4.86,4.86,False,False,2.0,1.0,4.905,4.86,0.004940000000000001,0.004860000000000001,False,False,-0.08999999999999986,0.0,4.81,,False,False,False,False
2024-07-17 15:49:00,5.05,5.05,5.03,5.03,False,True,0.0,0.0,0.0,0.0,0.004940000000000001,0.004860000000000001,True,False,0.25,-0.16999999999999993,4.81,,False,False,False,False
2024-07-17 15:50:00,4.9,4.9,4.85,4.89,False,True,0.0,1.0,0.0,4.89,0.0,0.004889999999999999,False,False,0.0,0.0,4.81,,False,False,False,False
2024-07-17 15:51:00,5.1,5.1,5.1,5.1,False,False,0.0,1.0,0.0,4.89,0.0,0.004889999999999999,False,False,0.0,-0.20999999999999996,4.81,,False,False,False,False
2024-07-17 15:52:00,4.88,4.93,4.88,4.93,True,False,1.0,1.0,4.93,4.89,0.0049299999999999995,0.004889999999999999,False,False,0.0,-0.040000000000000036,4.81,,False,False,False,False
2024-07-17 15:53:00,4.95,5.0,4.95,5.0,True,False,0.0,0.0,0.0,0.0,0.0049299999999999995,0.004889999999999999,True,False,0.07000000000000028,-0.11000000000000032,4.81,,False,False,False,False
2024-07-17 15:54:00,4.94,5.0,4.94,5.0,True,False,1.0,0.0,5.0,0.0,0.005,0.0,False,False,0.0,-0.0,4.81,,False,False,False,False
2024-07-17 15:55:00,5.01,5.1,5.01,5.1,True,False,0.0,0.0,0.0,0.0,0.005,0.0,True,False,0.09999999999999964,-0.0,4.81,,False,False,False,False
2024-07-17 15:56:00,5.05,5.05,4.96,5.0,False,True,0.0,1.0,0.0,5.0,0.0,0.005,False,False,0.0,0.0,4.81,,False,False,False,False
2024-07-17 15:57:00,4.93,5.0,4.9,4.96,True,False,0.0,0.0,0.0,0.0,0.00496,0.005,False,True,0.0,0.040000000000000036,4.81,,False,False,False,False
2024-07-17 15:58:00,5.1,5.1,5.02,5.1,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,4.81,5.1,False,False,False,False
2024-07-17 15:59:00,5.12,5.15,5.1,5.1,False,True,0.0,1.0,0.0,5.1,0.0,0.0050999999999999995,False,False,0.0,0.0,4.81,5.1,False,False,False,False
2024-07-17 16:00:00,5.1,5.25,5.1,5.25,True,False,1.0,1.0,5.25,5.1,0.00525,0.0050999999999999995,False,False,0.0,-0.15000000000000036,4.81,5.1,False,False,False,False
2024-07-18 09:31:00,3.05,3.7,2.8,2.8,False,True,0.0,0.0,0.0,0.0,0.00525,0.0050999999999999995,False,True,-2.45,2.3,4.81,5.1,False,True,False,True
2024-07-18 09:32:00,2.86,2.99,2.8,2.93,True,False,1.0,0.0,2.93,0.0,0.0029300000000000003,0.0,False,False,0.0,-0.0,4.81,5.1,False,False,False,False
2024-07-18 09:33:00,2.92,3.15,2.89,2.97,True,False,0.0,0.0,0.0,0.0,0.0029300000000000003,0.0,True,False,0.040000000000000036,-0.0,4.81,5.1,False,False,False,False
2024-07-18 09:34:00,2.9,3.07,2.88,3.07,True,False,1.0,0.0,3.07,0.0,0.00307,0.0,False,False,0.0,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:35:00,3.1,3.31,3.05,3.15,True,False,0.0,0.0,0.0,0.0,0.00307,0.0,True,False,0.08000000000000007,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:36:00,3.15,3.2,3.1,3.2,True,False,1.0,0.0,3.2,0.0,0.0032,0.0,False,False,0.0,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:37:00,3.2,3.45,3.2,3.43,True,False,0.0,0.0,0.0,0.0,0.0032,0.0,True,False,0.22999999999999954,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:38:00,3.4,3.6,3.4,3.4,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:39:00,3.5,3.5,3.37,3.4,False,True,0.0,1.0,0.0,3.4,0.0,0.0034,False,False,0.0,0.0,2.9,5.1,False,False,False,False
2024-07-18 09:40:00,3.35,3.45,3.35,3.4,True,False,1.0,1.0,3.4,3.4,0.0034,0.0034,False,False,0.0,0.0,2.9,5.1,False,False,False,False
2024-07-18 09:41:00,3.44,3.76,3.42,3.76,True,False,0.0,0.0,0.0,0.0,0.0034,0.0034,True,False,0.35999999999999943,-0.3599999999999999,2.9,5.1,False,False,False,False
2024-07-18 09:42:00,3.72,3.92,3.65,3.92,True,False,1.0,0.0,3.92,0.0,0.00392,0.0,False,False,0.0,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:43:00,3.9,4.0,3.8,3.95,True,False,0.0,0.0,0.0,0.0,0.00392,0.0,True,False,0.03000000000000025,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:44:00,3.97,4.25,3.97,4.24,True,False,1.0,0.0,4.24,0.0,0.004240000000000001,0.0,False,False,0.0,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:45:00,4.2,4.3,4.05,4.3,True,False,0.0,0.0,0.0,0.0,0.004240000000000001,0.0,True,False,0.0600000000000005,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:46:00,4.34,4.43,4.33,4.36,True,False,1.0,0.0,4.36,0.0,0.00436,0.0,False,False,0.0,-0.0,2.9,5.1,False,False,False,False
2024-07-18 09:47:00,4.3,4.35,4.19,4.19,False,True,1.0,1.0,4.36,4.19,0.00436,0.00419,False,False,-0.16999999999999993,0.0,2.9,5.1,False,False,False,False
2024-07-18 09:48:00,4.05,4.05,3.97,4.01,False,True,0.0,0.0,0.0,0.0,0.00436,0.00419,False,True,-0.35000000000000053,0.17999999999999972,2.9,5.1,False,False,False,False
2024-07-18 09:49:00,4.0,4.0,3.9,3.95,False,True,0.0,1.0,0.0,3.95,0.0,0.00395,False,False,0.0,0.0,2.9,4.0,False,False,False,False
2024-07-18 09:50:00,3.99,4.06,3.85,3.85,False,True,0.0,0.0,0.0,0.0,0.0,0.00395,False,True,0.0,0.10000000000000053,2.9,4.0,False,False,False,False
2024-07-18 09:51:00,3.8,3.83,3.65,3.65,False,True,0.0,1.0,0.0,3.65,0.0,0.00365,False,False,0.0,0.0,2.9,4.0,False,False,False,False
2024-07-18 09:52:00,3.7,3.86,3.65,3.86,True,False,1.0,1.0,3.86,3.65,0.00386,0.00365,False,False,0.0,-0.20999999999999996,2.9,4.0,False,False,False,False
