time,open,high,low,close,buy,sell,netted_long_position,netted_short_position,netted_long_avg,netted_short_avg,buy_profit_cut,sell_profit_cut,buy_profit_cutoff,sell_profit_cutoff,buy_profit,sell_profit,lastDotAbove1Open,lastDotBelow1Open,upArrow2,dnArrow2,upArrow2r,dnArrow2r
2024-07-17 14:57:00,5.7,5.75,5.7,5.75,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,,,False,False,False,False
2024-07-17 14:58:00,5.75,5.75,5.75,5.75,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 14:59:00,5.75,5.75,5.75,5.75,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 15:00:00,5.68,5.68,5.68,5.68,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 15:01:00,5.68,5.68,5.68,5.68,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 15:02:00,5.68,5.68,5.68,5.68,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 15:03:00,5.68,5.68,5.68,5.68,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 15:04:00,5.68,5.68,5.68,5.68,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,,False,False,False,False
2024-07-17 15:05:00,5.5,5.5,5.45,5.45,False,True,0.0,1.0,0.0,5.45,0.0,0.00545,False,False,0.0,0.0,,,False,False,False,False
2024-07-17 15:06:00,5.45,5.45,5.45,5.45,False,False,0.0,1.0,0.0,5.45,0.0,0.00545,False,False,0.0,0.0,,,False,False,False,False
2024-07-17 15:07:00,5.45,5.45,5.45,5.45,False,False,0.0,1.0,0.0,5.45,0.0,0.00545,False,False,0.0,0.0,,,False,False,False,False
2024-07-17 15:08:00,5.45,5.47,5.45,5.47,True,False,1.0,1.0,5.47,5.45,0.00547,0.00545,False,False,0.0,-0.019999999999999574,,,False,False,False,False
2024-07-17 15:09:00,5.4,5.4,5.35,5.35,False,True,0.0,0.0,0.0,0.0,0.00547,0.00545,False,True,-0.1200000000000001,0.10000000000000142,,,False,False,False,False
2024-07-17 15:10:00,5.35,5.35,5.35,5.35,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,5.35,False,False,False,False
2024-07-17 15:11:00,5.32,5.32,5.32,5.32,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,5.35,False,False,False,False
2024-07-17 15:12:00,5.32,5.32,5.32,5.32,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,,5.35,False,False,False,False
2024-07-17 15:13:00,5.42,5.48,5.42,5.47,True,False,1.0,0.0,5.47,0.0,0.00547,0.0,False,False,0.0,-0.0,,5.35,False,False,False,False
2024-07-17 15:14:00,5.47,5.47,5.47,5.47,False,False,1.0,0.0,5.47,0.0,0.00547,0.0,False,False,0.0,-0.0,,5.35,False,False,False,False
2024-07-17 15:15:00,5.47,5.47,5.47,5.47,False,False,1.0,0.0,5.47,0.0,0.00547,0.0,False,False,0.0,-0.0,,5.35,False,False,False,False
2024-07-17 15:16:00,5.4,5.4,5.4,5.4,False,False,1.0,0.0,5.47,0.0,0.00547,0.0,False,False,-0.0699999999999994,-0.0,,5.35,False,False,False,False
2024-07-17 15:17:00,5.4,5.4,5.4,5.4,False,False,1.0,0.0,5.47,0.0,0.00547,0.0,False,False,-0.0699999999999994,-0.0,,5.35,False,False,False,False
2024-07-17 15:18:00,5.63,5.63,5.63,5.63,False,False,0.0,0.0,0.0,0.0,0.00547,0.0,True,False,0.16000000000000014,-0.0,,5.35,True,False,True,False
2024-07-17 15:19:00,5.56,5.56,5.56,5.56,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,5.56,5.35,False,False,False,False
2024-07-17 15:20:00,5.56,5.56,5.56,5.56,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,-0.0,5.56,5.35,False,False,False,False
