time,open,high,low,close
2024-07-17 15:34:00,5.17,5.17,5.17,5.17
2024-07-17 15:35:00,5.26,5.26,5.26,5.26
2024-07-17 15:36:00,5.41,5.41,5.41,5.41
2024-07-17 15:37:00,5.41,5.41,5.41,5.41
2024-07-17 15:38:00,5.33,5.33,5.33,5.33
2024-07-17 15:39:00,5.26,5.26,5.26,5.26
2024-07-17 15:40:00,5.26,5.26,5.26,5.26
2024-07-17 15:41:00,5.26,5.26,5.26,5.26
2024-07-17 15:42:00,5.26,5.26,5.26,5.26
2024-07-17 15:43:00,5.26,5.26,5.26,5.26
2024-07-17 15:44:00,5.55,5.55,5.55,5.55
2024-07-17 15:45:00,5.45,5.45,5.45,5.45
2024-07-17 15:46:00,5.4,5.51,5.39,5.51
2024-07-17 15:47:00,5.55,5.55,5.41,5.41
2024-07-17 15:48:00,5.45,5.51,5.45,5.51
2024-07-17 15:49:00,5.6,5.6,5.52,5.52
2024-07-17 15:50:00,5.34,5.34,5.34,5.34
2024-07-17 15:51:00,5.34,5.34,5.34,5.34
2024-07-17 15:52:00,5.49,5.54,5.49,5.5
2024-07-17 15:53:00,5.56,5.56,5.56,5.56
2024-07-17 15:54:00,5.56,5.56,5.56,5.56
2024-07-17 15:55:00,5.54,5.7,5.54,5.7
2024-07-17 15:56:00,5.7,5.7,5.7,5.7
2024-07-17 15:57:00,5.7,5.7,5.7,5.7
2024-07-17 15:58:00,5.7,5.7,5.6,5.7
2024-07-17 15:59:00,5.73,5.73,5.73,5.73
2024-07-17 16:00:00,5.73,5.73,5.73,5.73
2024-07-18 09:31:00,3.5,3.6,3.25,3.25
2024-07-18 09:32:00,3.33,3.33,3.21,3.33
2024-07-18 09:33:00,3.3,3.65,3.3,3.4
2024-07-18 09:34:00,3.38,3.5,3.2,3.5
2024-07-18 09:35:00,3.5,3.8,3.5,3.6
2024-07-18 09:36:00,3.55,3.65,3.55,3.61
2024-07-18 09:37:00,3.65,3.86,3.65,3.85
2024-07-18 09:38:00,3.9,4.06,3.85,3.95
2024-07-18 09:39:00,3.88,3.9,3.84,3.85
2024-07-18 09:40:00,3.85,3.9,3.84,3.9
2024-07-18 09:41:00,4.01,4.25,4.01,4.2
2024-07-18 09:42:00,4.2,4.45,4.17,4.45
2024-07-18 09:43:00,4.35,4.51,4.32,4.48
2024-07-18 09:44:00,4.45,4.8,4.45,4.76
2024-07-18 09:45:00,4.75,4.8,4.6,4.8
2024-07-18 09:46:00,4.85,4.97,4.85,4.9
2024-07-18 09:47:00,4.8,4.84,4.67,4.67
2024-07-18 09:48:00,4.55,4.58,4.5,4.55
2024-07-18 09:49:00,4.4,4.4,4.4,4.4
2024-07-18 09:50:00,4.5,4.55,4.37,4.45
2024-07-18 09:51:00,4.39,4.4,4.15,4.15
2024-07-18 09:52:00,4.15,4.4,4.15,4.4
2024-07-18 09:53:00,4.4,4.4,4.35,4.35
2024-07-18 09:54:00,4.44,4.45,4.44,4.44
2024-07-18 09:55:00,4.55,4.6,4.52,4.6
2024-07-18 09:56:00,4.5,4.5,4.2,4.2
2024-07-18 09:57:00,4.34,4.34,4.34,4.34
2024-07-18 09:58:00,4.35,4.35,4.14,4.14
2024-07-18 09:59:00,4.27,4.27,4.25,4.25
2024-07-18 10:00:00,4.2,4.2,4.19,4.19
2024-07-18 10:01:00,4.15,4.25,4.05,4.25
2024-07-18 10:02:00,4.3,4.3,4.3,4.3
2024-07-18 10:03:00,4.3,4.3,4.25,4.25
2024-07-18 10:04:00,4.2,4.3,4.0,4.0
2024-07-18 10:05:00,3.9,3.9,3.75,3.9
2024-07-18 10:06:00,4.04,4.04,3.79,3.79
2024-07-18 10:07:00,3.8,3.82,3.69,3.82
2024-07-18 10:08:00,3.78,3.81,3.7,3.75
2024-07-18 10:09:00,3.7,3.72,3.7,3.71
2024-07-18 10:10:00,3.85,3.85,3.61,3.61
2024-07-18 10:11:00,3.65,3.7,3.65,3.7
2024-07-18 10:12:00,3.65,3.7,3.6,3.7
2024-07-18 10:13:00,3.7,3.7,3.7,3.7
2024-07-18 10:14:00,3.7,3.72,3.7,3.7
2024-07-18 10:15:00,3.85,3.9,3.8,3.8
2024-07-18 10:16:00,3.87,3.9,3.75,3.75
2024-07-18 10:17:00,3.75,3.8,3.65,3.65
2024-07-18 10:18:00,3.74,3.8,3.73,3.8
2024-07-18 10:19:00,3.7,3.74,3.7,3.72
2024-07-18 10:20:00,3.73,3.81,3.73,3.81
2024-07-18 10:21:00,3.9,4.0,3.9,3.99
2024-07-18 10:22:00,4.07,4.07,4.05,4.05
2024-07-18 10:23:00,4.0,4.05,3.97,4.02
2024-07-18 10:24:00,4.0,4.0,3.9,3.95
2024-07-18 10:25:00,3.84,3.85,3.84,3.85
2024-07-18 10:26:00,3.85,3.95,3.85,3.95
2024-07-18 10:27:00,4.04,4.04,4.04,4.04
2024-07-18 10:28:00,4.1,4.25,4.08,4.25
2024-07-18 10:29:00,4.3,4.33,4.27,4.33
2024-07-18 10:30:00,4.4,4.42,4.4,4.4
2024-07-18 10:31:00,4.4,4.5,4.4,4.5
2024-07-18 10:32:00,4.45,4.7,4.45,4.69
2024-07-18 10:33:00,4.7,4.81,4.7,4.81
2024-07-18 10:34:00,4.75,4.75,4.7,4.72
2024-07-18 10:35:00,4.8,4.85,4.75,4.75
2024-07-18 10:36:00,4.9,5.0,4.85,4.95
2024-07-18 10:37:00,4.9,4.95,4.9,4.95
2024-07-18 10:38:00,5.1,5.1,5.06,5.06
2024-07-18 10:39:00,5.0,5.05,4.9,5.05
2024-07-18 10:40:00,5.1,5.18,5.09,5.18
2024-07-18 10:41:00,5.25,5.42,5.25,5.4
2024-07-18 10:42:00,5.5,5.54,5.48,5.48
2024-07-18 10:43:00,5.65,5.75,5.65,5.7
2024-07-18 10:44:00,5.65,5.8,5.6,5.8
2024-07-18 10:45:00,5.75,5.75,5.68,5.7
2024-07-18 10:46:00,5.67,5.78,5.5,5.75
2024-07-18 10:47:00,5.75,5.75,5.75,5.75
2024-07-18 10:48:00,5.6,5.6,5.45,5.47
2024-07-18 10:49:00,5.45,5.45,5.25,5.25
2024-07-18 10:50:00,5.15,5.15,5.13,5.15
2024-07-18 10:51:00,5.07,5.07,5.0,5.05
2024-07-18 10:52:00,4.91,4.91,4.9,4.9
2024-07-18 10:53:00,5.05,5.2,4.95,5.2
2024-07-18 10:54:00,4.99,4.99,4.8,4.8
2024-07-18 10:55:00,4.77,4.77,4.58,4.6
2024-07-18 10:56:00,4.65,4.65,4.6,4.6
2024-07-18 10:57:00,4.57,4.57,4.57,4.57
2024-07-18 10:58:00,4.75,4.75,4.75,4.75
2024-07-18 10:59:00,4.7,4.7,4.7,4.7
2024-07-18 11:00:00,4.95,4.95,4.95,4.95
2024-07-18 11:01:00,4.95,4.95,4.95,4.95
2024-07-18 11:02:00,4.88,4.88,4.88,4.88
2024-07-18 11:03:00,4.88,4.88,4.88,4.88
2024-07-18 11:04:00,4.87,4.97,4.87,4.97
2024-07-18 11:05:00,4.97,4.97,4.97,4.97
2024-07-18 11:06:00,4.95,5.07,4.95,5.05
2024-07-18 11:07:00,5.25,5.25,5.25,5.25
2024-07-18 11:08:00,5.29,5.29,5.29,5.29
2024-07-18 11:09:00,5.36,5.36,5.36,5.36
2024-07-18 11:10:00,5.43,5.5,5.43,5.5
2024-07-18 11:11:00,5.5,5.5,5.5,5.5
2024-07-18 11:12:00,5.45,5.45,5.36,5.37
2024-07-18 11:13:00,5.37,5.37,5.37,5.37
2024-07-18 11:14:00,5.55,5.8,5.55,5.8
2024-07-18 11:15:00,6.0,6.05,5.96,6.0
2024-07-18 11:16:00,5.85,5.85,5.85,5.85
2024-07-18 11:17:00,5.85,5.85,5.85,5.85
2024-07-18 11:18:00,6.0,6.08,5.95,6.08
2024-07-18 11:19:00,6.09,6.2,6.09,6.2
2024-07-18 11:20:00,6.15,6.3,6.15,6.3
2024-07-18 11:21:00,6.29,6.3,6.25,6.25
2024-07-18 11:22:00,6.39,6.45,6.39,6.45
2024-07-18 11:23:00,6.35,6.35,6.35,6.35
2024-07-18 11:24:00,6.35,6.54,6.35,6.54
2024-07-18 11:25:00,6.44,6.44,6.44,6.44
2024-07-18 11:26:00,6.45,6.45,6.35,6.35
2024-07-18 11:27:00,6.21,6.35,6.21,6.35
2024-07-18 11:28:00,6.35,6.35,6.35,6.35
2024-07-18 11:29:00,6.35,6.35,6.35,6.35
2024-07-18 11:30:00,6.35,6.35,6.35,6.35
2024-07-18 11:31:00,6.5,6.5,6.5,6.5
2024-07-18 11:32:00,6.39,6.39,6.39,6.39
2024-07-18 11:33:00,6.3,6.3,6.27,6.27
2024-07-18 11:34:00,6.3,6.4,6.3,6.4
2024-07-18 11:35:00,6.3,6.3,6.1,6.13
2024-07-18 11:36:00,6.06,6.06,5.86,5.9
2024-07-18 11:37:00,5.8,5.8,5.8,5.8
2024-07-18 11:38:00,5.76,5.76,5.6,5.6
2024-07-18 11:39:00,5.6,5.6,5.5,5.54
2024-07-18 11:40:00,5.39,5.39,5.25,5.25
2024-07-18 11:41:00,5.15,5.5,5.15,5.5
2024-07-18 11:42:00,5.49,5.49,5.49,5.49
2024-07-18 11:43:00,5.45,5.45,5.35,5.35
2024-07-18 11:44:00,5.35,5.35,5.35,5.35
2024-07-18 11:45:00,5.33,5.36,5.33,5.36
2024-07-18 11:46:00,5.3,5.3,5.3,5.3
2024-07-18 11:47:00,5.25,5.28,5.25,5.28
2024-07-18 11:48:00,5.28,5.28,5.28,5.28
2024-07-18 11:49:00,5.28,5.28,5.28,5.28
2024-07-18 11:50:00,5.28,5.28,5.28,5.28
2024-07-18 11:51:00,5.28,5.28,5.28,5.28
2024-07-18 11:52:00,5.4,5.4,5.3,5.3
2024-07-18 11:53:00,5.25,5.25,5.25,5.25
2024-07-18 11:54:00,5.25,5.25,5.25,5.25
2024-07-18 11:55:00,5.25,5.25,5.25,5.25
2024-07-18 11:56:00,5.25,5.25,5.25,5.25
2024-07-18 11:57:00,5.41,5.42,5.41,5.42
2024-07-18 11:58:00,5.4,5.4,5.4,5.4
2024-07-18 11:59:00,5.4,5.4,5.4,5.4
2024-07-18 12:00:00,5.4,5.4,5.4,5.4
2024-07-18 12:01:00,5.55,5.65,5.55,5.65
2024-07-18 12:02:00,5.55,5.55,5.55,5.55
2024-07-18 12:03:00,5.55,5.55,5.55,5.55
2024-07-18 12:04:00,5.75,5.75,5.75,5.75
2024-07-18 12:05:00,5.78,5.78,5.78,5.78
2024-07-18 12:06:00,5.65,5.65,5.65,5.65
2024-07-18 12:07:00,5.38,5.38,5.38,5.38
2024-07-18 12:08:00,5.3,5.3,5.3,5.3
2024-07-18 12:09:00,5.05,5.05,5.04,5.04
2024-07-18 12:10:00,5.04,5.04,5.04,5.04
2024-07-18 12:11:00,4.85,4.85,4.85,4.85
2024-07-18 12:12:00,4.95,4.95,4.95,4.95
2024-07-18 12:13:00,4.95,4.95,4.95,4.95
2024-07-18 12:14:00,4.95,4.95,4.95,4.95
2024-07-18 12:15:00,4.95,4.95,4.82,4.82
2024-07-18 12:16:00,4.82,4.82,4.82,4.82
2024-07-18 12:17:00,4.9,4.9,4.9,4.9
2024-07-18 12:18:00,4.9,4.9,4.9,4.9
2024-07-18 12:19:00,5.05,5.05,5.05,5.05
2024-07-18 12:20:00,5.1,5.1,5.1,5.1
2024-07-18 12:21:00,5.1,5.1,5.1,5.1
2024-07-18 12:22:00,5.05,5.05,5.05,5.05
2024-07-18 12:23:00,5.05,5.05,5.05,5.05
2024-07-18 12:24:00,5.0,5.0,5.0,5.0
2024-07-18 12:25:00,5.05,5.05,5.05,5.05
2024-07-18 12:26:00,5.02,5.02,5.02,5.02
2024-07-18 12:27:00,4.91,4.91,4.91,4.91
2024-07-18 12:28:00,4.83,4.83,4.8,4.8
2024-07-18 12:29:00,4.9,4.9,4.77,4.77
2024-07-18 12:30:00,4.7,4.7,4.7,4.7
2024-07-18 12:31:00,4.85,4.85,4.85,4.85
2024-07-18 12:32:00,4.69,4.7,4.65,4.7
2024-07-18 12:33:00,4.68,4.68,4.68,4.68
2024-07-18 12:34:00,4.8,4.8,4.76,4.76
2024-07-18 12:35:00,4.76,4.76,4.76,4.76
2024-07-18 12:36:00,4.7,4.7,4.61,4.64
2024-07-18 12:37:00,4.64,4.64,4.64,4.64
2024-07-18 12:38:00,4.51,4.51,4.51,4.51
2024-07-18 12:39:00,4.45,4.45,4.45,4.45
2024-07-18 12:40:00,4.45,4.45,4.45,4.45
2024-07-18 12:41:00,4.4,4.4,4.4,4.4
2024-07-18 12:42:00,4.45,4.5,4.45,4.45
2024-07-18 12:43:00,4.35,4.35,4.3,4.3
2024-07-18 12:44:00,4.25,4.25,4.15,4.15
2024-07-18 12:45:00,4.2,4.27,4.15,4.27
2024-07-18 12:46:00,4.27,4.27,4.27,4.27
2024-07-18 12:47:00,4.3,4.3,4.3,4.3
2024-07-18 12:48:00,4.3,4.3,4.3,4.3
2024-07-18 12:49:00,4.35,4.35,4.35,4.35
2024-07-18 12:50:00,4.35,4.35,4.35,4.35
2024-07-18 12:51:00,4.5,4.51,4.5,4.5
2024-07-18 12:52:00,4.5,4.5,4.5,4.5
2024-07-18 12:53:00,4.5,4.5,4.5,4.5
2024-07-18 12:54:00,4.47,4.5,4.47,4.5
2024-07-18 12:55:00,4.43,4.43,4.43,4.43
2024-07-18 12:56:00,4.45,4.45,4.45,4.45
2024-07-18 12:57:00,4.45,4.45,4.43,4.45
2024-07-18 12:58:00,4.34,4.34,4.2,4.2
2024-07-18 12:59:00,4.25,4.3,4.25,4.25
2024-07-18 13:00:00,4.15,4.2,4.08,4.08
2024-07-18 13:01:00,4.1,4.2,4.1,4.2
2024-07-18 13:02:00,4.1,4.1,4.1,4.1
2024-07-18 13:03:00,4.15,4.15,4.15,4.15
2024-07-18 13:04:00,4.15,4.15,4.15,4.15
2024-07-18 13:05:00,4.2,4.2,4.2,4.2
2024-07-18 13:06:00,4.2,4.2,4.2,4.2
2024-07-18 13:07:00,4.4,4.45,4.38,4.45
2024-07-18 13:08:00,4.45,4.45,4.45,4.45
2024-07-18 13:09:00,4.45,4.45,4.45,4.45
2024-07-18 13:10:00,4.45,4.45,4.45,4.45
2024-07-18 13:11:00,4.26,4.26,4.26,4.26
2024-07-18 13:12:00,4.15,4.15,4.05,4.05
2024-07-18 13:13:00,4.0,4.0,3.95,3.95
2024-07-18 13:14:00,3.95,3.95,3.95,3.95
2024-07-18 13:15:00,3.95,3.95,3.95,3.95
2024-07-18 13:16:00,4.02,4.02,4.02,4.02
2024-07-18 13:17:00,4.02,4.02,4.02,4.02
2024-07-18 13:18:00,4.0,4.0,4.0,4.0
2024-07-18 13:19:00,3.94,3.99,3.94,3.99
2024-07-18 13:20:00,3.9,3.9,3.9,3.9
2024-07-18 13:21:00,3.87,3.87,3.85,3.85
2024-07-18 13:22:00,3.81,3.85,3.8,3.8
2024-07-18 13:23:00,3.75,3.8,3.75,3.8
2024-07-18 13:24:00,3.75,3.75,3.7,3.73
2024-07-18 13:25:00,3.65,3.75,3.65,3.75
2024-07-18 13:26:00,3.85,3.98,3.85,3.98
2024-07-18 13:27:00,4.0,4.1,4.0,4.1
2024-07-18 13:28:00,4.07,4.07,3.97,4.05
2024-07-18 13:29:00,4.03,4.1,4.03,4.1
2024-07-18 13:30:00,4.15,4.18,4.15,4.15
2024-07-18 13:31:00,4.15,4.15,4.15,4.15
2024-07-18 13:32:00,4.05,4.05,4.05,4.05
2024-07-18 13:33:00,3.9,3.9,3.9,3.9
2024-07-18 13:34:00,3.9,4.05,3.9,4.05
2024-07-18 13:35:00,4.08,4.11,4.05,4.1
2024-07-18 13:36:00,4.2,4.2,4.16,4.2
2024-07-18 13:37:00,4.15,4.15,4.0,4.0
2024-07-18 13:38:00,4.0,4.0,4.0,4.0
2024-07-18 13:39:00,4.24,4.35,4.24,4.35
2024-07-18 13:40:00,4.28,4.35,4.28,4.35
2024-07-18 13:41:00,4.3,4.4,4.3,4.4
2024-07-18 13:42:00,4.3,4.3,4.3,4.3
2024-07-18 13:43:00,4.35,4.35,4.3,4.3
2024-07-18 13:44:00,4.35,4.35,4.35,4.35
2024-07-18 13:45:00,4.25,4.25,4.18,4.18
2024-07-18 13:46:00,4.25,4.25,4.15,4.15
2024-07-18 13:47:00,4.12,4.2,4.12,4.2
2024-07-18 13:48:00,4.15,4.2,4.15,4.2
2024-07-18 13:49:00,4.13,4.13,4.13,4.13
2024-07-18 13:50:00,4.14,4.15,4.14,4.15
2024-07-18 13:51:00,4.33,4.33,4.25,4.25
2024-07-18 13:52:00,4.33,4.33,4.33,4.33
2024-07-18 13:53:00,4.3,4.3,4.3,4.3
2024-07-18 13:54:00,4.3,4.3,4.3,4.3
2024-07-18 13:55:00,4.25,4.25,4.25,4.25
2024-07-18 13:56:00,4.25,4.25,4.25,4.25
2024-07-18 13:57:00,4.4,4.4,4.38,4.4
2024-07-18 13:58:00,4.4,4.4,4.4,4.4
2024-07-18 13:59:00,4.49,4.51,4.46,4.49
2024-07-18 14:00:00,4.49,4.49,4.49,4.49
2024-07-18 14:01:00,4.4,4.4,4.4,4.4
2024-07-18 14:02:00,4.55,4.55,4.55,4.55
2024-07-18 14:03:00,4.55,4.55,4.55,4.55
2024-07-18 14:04:00,4.36,4.36,4.36,4.36
2024-07-18 14:05:00,4.36,4.36,4.36,4.36
2024-07-18 14:06:00,4.36,4.36,4.36,4.36
2024-07-18 14:07:00,4.25,4.25,4.2,4.25
2024-07-18 14:08:00,4.15,4.15,4.14,4.14
2024-07-18 14:09:00,4.05,4.05,3.95,3.95
2024-07-18 14:10:00,4.0,4.0,3.98,3.98
2024-07-18 14:11:00,4.1,4.1,4.08,4.08
2024-07-18 14:12:00,4.08,4.08,4.08,4.08
2024-07-18 14:13:00,4.1,4.1,4.1,4.1
2024-07-18 14:14:00,4.14,4.14,4.14,4.14
2024-07-18 14:15:00,4.15,4.15,4.15,4.15
2024-07-18 14:16:00,4.12,4.15,4.12,4.15
2024-07-18 14:17:00,3.96,4.09,3.96,4.09
2024-07-18 14:18:00,4.1,4.1,4.1,4.1
2024-07-18 14:19:00,4.15,4.15,4.15,4.15
2024-07-18 14:20:00,4.15,4.15,4.15,4.15
2024-07-18 14:21:00,4.15,4.15,4.15,4.15
2024-07-18 14:22:00,4.18,4.23,4.18,4.23
2024-07-18 14:23:00,4.23,4.23,4.23,4.23
2024-07-18 14:24:00,4.2,4.2,4.1,4.1
2024-07-18 14:25:00,4.15,4.15,4.0,4.0
2024-07-18 14:26:00,4.05,4.05,4.05,4.05
2024-07-18 14:27:00,4.05,4.05,4.05,4.05
2024-07-18 14:28:00,4.1,4.1,4.1,4.1
2024-07-18 14:29:00,4.1,4.1,4.1,4.1
2024-07-18 14:30:00,4.1,4.1,4.1,4.1
2024-07-18 14:31:00,4.1,4.1,4.1,4.1
2024-07-18 14:32:00,4.41,4.41,4.4,4.4
2024-07-18 14:33:00,4.35,4.35,4.35,4.35
2024-07-18 14:34:00,4.3,4.3,4.3,4.3
2024-07-18 14:35:00,4.24,4.24,4.15,4.2
2024-07-18 14:36:00,4.1,4.1,4.1,4.1
2024-07-18 14:37:00,4.2,4.2,4.2,4.2
2024-07-18 14:38:00,4.22,4.22,4.22,4.22
2024-07-18 14:39:00,4.22,4.22,4.22,4.22
2024-07-18 14:40:00,4.22,4.22,4.22,4.22
2024-07-18 14:41:00,4.22,4.22,4.22,4.22
2024-07-18 14:42:00,4.22,4.22,4.22,4.22
2024-07-18 14:43:00,4.2,4.2,4.2,4.2
2024-07-18 14:44:00,4.3,4.3,4.3,4.3
2024-07-18 14:45:00,4.3,4.3,4.3,4.3
2024-07-18 14:46:00,4.3,4.32,4.3,4.3
2024-07-18 14:47:00,4.35,4.35,4.35,4.35
2024-07-18 14:48:00,4.39,4.45,4.39,4.45
2024-07-18 14:49:00,4.45,4.45,4.35,4.35
2024-07-18 14:50:00,4.35,4.35,4.35,4.35
2024-07-18 14:51:00,4.35,4.35,4.35,4.35
2024-07-18 14:52:00,4.36,4.36,4.36,4.36
2024-07-18 14:53:00,4.36,4.36,4.36,4.36
2024-07-18 14:54:00,4.35,4.35,4.35,4.35
2024-07-18 14:55:00,4.24,4.24,4.06,4.06
2024-07-18 14:56:00,4.08,4.15,4.08,4.15
2024-07-18 14:57:00,4.15,4.15,4.15,4.15
2024-07-18 14:58:00,4.15,4.15,4.15,4.15
2024-07-18 14:59:00,4.15,4.15,4.15,4.15
2024-07-18 15:00:00,4.15,4.15,4.15,4.15
2024-07-18 15:01:00,4.12,4.12,4.12,4.12
2024-07-18 15:02:00,4.1,4.1,4.08,4.08
2024-07-18 15:03:00,4.08,4.08,4.08,4.08
2024-07-18 15:04:00,4.08,4.08,4.08,4.08
2024-07-18 15:05:00,4.3,4.3,4.3,4.3
2024-07-18 15:06:00,4.36,4.4,4.35,4.4
2024-07-18 15:07:00,4.4,4.4,4.4,4.4
2024-07-18 15:08:00,4.4,4.4,4.4,4.4
2024-07-18 15:09:00,4.35,4.35,4.35,4.35
2024-07-18 15:10:00,4.35,4.35,4.35,4.35
2024-07-18 15:11:00,4.35,4.35,4.35,4.35
2024-07-18 15:12:00,4.4,4.45,4.4,4.45
2024-07-18 15:13:00,4.5,4.71,4.5,4.71
2024-07-18 15:14:00,4.85,4.85,4.85,4.85
2024-07-18 15:15:00,4.82,4.85,4.75,4.75
2024-07-18 15:16:00,4.66,4.66,4.63,4.63
2024-07-18 15:17:00,4.63,4.65,4.63,4.65
2024-07-18 15:18:00,4.65,4.65,4.65,4.65
2024-07-18 15:19:00,4.65,4.65,4.65,4.65
2024-07-18 15:20:00,4.65,4.65,4.65,4.65
2024-07-18 15:21:00,4.65,4.65,4.65,4.65
2024-07-18 15:22:00,4.58,4.9,4.58,4.85
2024-07-18 15:23:00,4.85,4.85,4.85,4.85
2024-07-18 15:24:00,4.85,4.85,4.85,4.85
2024-07-18 15:25:00,4.8,4.8,4.75,4.75
2024-07-18 15:26:00,4.69,4.7,4.65,4.7
2024-07-18 15:27:00,4.7,4.7,4.7,4.7
2024-07-18 15:28:00,4.67,4.67,4.67,4.67
2024-07-18 15:29:00,4.58,4.58,4.58,4.58
2024-07-18 15:30:00,4.42,4.42,4.42,4.42
2024-07-18 15:31:00,4.35,4.4,4.35,4.4
2024-07-18 15:32:00,4.4,4.4,4.4,4.4
2024-07-18 15:33:00,4.4,4.4,4.4,4.4
2024-07-18 15:34:00,4.4,4.4,4.4,4.4
2024-07-18 15:35:00,4.4,4.4,4.4,4.4
2024-07-18 15:36:00,4.4,4.4,4.4,4.4
2024-07-18 15:37:00,4.37,4.37,4.37,4.37
2024-07-18 15:38:00,4.3,4.31,4.3,4.31
2024-07-18 15:39:00,4.17,4.17,4.15,4.15
2024-07-18 15:40:00,4.1,4.1,4.0,4.0
2024-07-18 15:41:00,3.9,3.9,3.9,3.9
2024-07-18 15:42:00,3.93,3.95,3.92,3.95
2024-07-18 15:43:00,3.85,3.85,3.85,3.85
2024-07-18 15:44:00,3.85,3.85,3.85,3.85
2024-07-18 15:45:00,3.89,4.0,3.87,4.0
2024-07-18 15:46:00,3.95,3.95,3.77,3.77
2024-07-18 15:47:00,3.8,3.89,3.8,3.89
2024-07-18 15:48:00,3.9,3.9,3.79,3.8
2024-07-18 15:49:00,3.75,3.75,3.74,3.74
2024-07-18 15:50:00,3.75,3.75,3.7,3.7
2024-07-18 15:51:00,3.8,4.0,3.8,4.0
2024-07-18 15:52:00,4.1,4.1,4.1,4.1
2024-07-18 15:53:00,4.0,4.05,4.0,4.05
2024-07-18 15:54:00,4.1,4.2,4.1,4.2
2024-07-18 15:55:00,4.05,4.05,4.05,4.05
2024-07-18 15:56:00,3.8,3.8,3.6,3.6
2024-07-18 15:57:00,3.62,3.8,3.62,3.8
2024-07-18 15:58:00,3.8,3.8,3.8,3.8
2024-07-18 15:59:00,3.75,3.8,3.75,3.8
2024-07-18 16:00:00,3.75,3.75,3.6,3.6
2024-07-19 09:31:00,4.05,4.1,3.95,4.06
2024-07-19 09:32:00,4.1,4.5,4.1,4.5
2024-07-19 09:33:00,4.55,4.72,4.25,4.3
2024-07-19 09:34:00,4.3,4.4,4.2,4.4
2024-07-19 09:35:00,4.2,4.2,3.9,3.9
2024-07-19 09:36:00,4.0,4.15,3.9,4.06
2024-07-19 09:37:00,4.05,4.2,4.0,4.2
2024-07-19 09:38:00,4.19,4.35,4.19,4.25
2024-07-19 09:39:00,4.3,4.3,4.25,4.3
2024-07-19 09:40:00,4.15,4.15,4.04,4.04
2024-07-19 09:41:00,4.04,4.04,3.9,3.95
2024-07-19 09:42:00,3.76,3.85,3.65,3.65
2024-07-19 09:43:00,3.65,3.65,3.5,3.5
2024-07-19 09:44:00,3.5,3.7,3.5,3.55
2024-07-19 09:45:00,3.55,3.65,3.53,3.6
2024-07-19 09:46:00,3.65,3.7,3.6,3.6
2024-07-19 09:47:00,3.6,3.65,3.6,3.65
2024-07-19 09:48:00,3.59,3.8,3.59,3.8
2024-07-19 09:49:00,3.83,3.9,3.65,3.66
2024-07-19 09:50:00,3.65,3.75,3.62,3.62
2024-07-19 09:51:00,3.6,3.61,3.47,3.47
2024-07-19 09:52:00,3.44,3.55,3.3,3.37
2024-07-19 09:53:00,3.4,3.48,3.35,3.45
2024-07-19 09:54:00,3.4,3.6,3.4,3.6
2024-07-19 09:55:00,3.7,3.7,3.6,3.6
2024-07-19 09:56:00,3.7,3.77,3.66,3.66
2024-07-19 09:57:00,3.72,3.72,3.65,3.67
2024-07-19 09:58:00,3.65,3.7,3.63,3.63
