Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
73,Entry Short,S,2015-06-16,4915.94,205,9184.00,0.91,543558.62,0.6,41086.10,4.08,5096.30,0.51
72,Exit Short,Short TP/SL,2015-05-07,5624.54,181,16355.16,1.58,534374.62,1.08,21491.94,2.08,11869.98,1.15
72,Entry Short,S,2015-05-06,5714.90,181,16355.16,1.58,534374.62,1.08,21491.94,2.08,11869.98,1.15
71,Exit Short,Short TP/SL,2015-04-01,6704.36,156,28234.44,2.63,518019.46,1.9,54947.88,5.12,3358.68,0.31
71,Entry Short,S,2015-03-31,6885.35,156,28234.44,2.63,518019.46,1.9,54947.88,5.12,3358.68,0.31
70,Exit Short,Short TP/SL,2015-03-26,6900.08,137,83369.98,8.1,489785.02,5.93,163805.42,15.92,3838.74,0.37
70,Entry Short,S,2015-03-11,7508.62,137,83369.98,8.1,489785.02,5.93,163805.42,15.92,3838.74,0.37
69,Exit Short,Short TP/SL,2015-01-30,8849.92,112,7041.44,0.71,406415.04,0.5,44028.32,4.41,31092.32,3.11
69,Entry Short,S,2015-01-29,8912.79,112,7041.44,0.71,406415.04,0.5,44028.32,4.41,31092.32,3.11
68,Exit Short,Short Close,2015-01-02,7800.32,133,24038.42,2.26,399373.60,1.75,24038.42,2.26,30438.38,2.87
68,Entry Short,S,2014-12-31,7981.06,133,24038.42,2.26,399373.60,1.75,24038.42,2.26,30438.38,2.87
67,Exit Short,Short Close,2014-12-11,7659.52,142,-71249.92,-7.01,375335.18,-4.93,3998.72,0.39,87608.32,8.62
67,Entry Short,S,2014-12-10,7157.76,142,-71249.92,-7.01,375335.18,-4.93,3998.72,0.39,87608.32,8.62
66,Exit Short,Short TP/SL,2014-12-09,7298.56,142,8451.84,0.81,446585.10,0.59,112742.32,10.79,2453.76,0.23
66,Entry Short,S,2014-12-01,7358.08,142,8451.84,0.81,446585.10,0.59,112742.32,10.79,2453.76,0.23
65,Exit Short,Short Close,2014-10-08,8299.52,129,-17546.58,-1.67,438133.26,-1.21,0,0,17546.58,1.67
65,Entry Short,S,2014-10-07,8163.50,129,-17546.58,-1.67,438133.26,-1.21,0,0,17546.58,1.67
64,Exit Short,Short Close,2014-09-24,7439.36,138,-6005.76,-0.59,455679.84,-0.41,19077.12,1.87,12364.80,1.21
64,Entry Short,S,2014-09-23,7395.84,138,-6005.76,-0.59,455679.84,-0.41,19077.12,1.87,12364.80,1.21
63,Exit Short,Short Close,2014-09-16,7595.52,136,-19985.20,-1.97,461685.60,-1.35,0,0,19985.20,1.97
63,Entry Short,S,2014-09-15,7448.57,136,-19985.20,-1.97,461685.60,-1.35,0,0,19985.20,1.97
62,Exit Short,Short Close,2014-07-18,7354.88,143,1798.94,0.17,481670.80,0.12,1798.94,0.17,64461.54,6.12
62,Entry Short,S,2014-07-17,7367.46,143,1798.94,0.17,481670.80,0.12,1798.94,0.17,64461.54,6.12
61,Exit Short,Short TP/SL,2014-07-11,7308.80,141,21296.64,2.02,479871.86,1.46,35013.12,3.33,2165.76,0.21
61,Entry Short,S,2014-07-10,7459.84,141,21296.64,2.02,479871.86,1.46,35013.12,3.33,2165.76,0.21
60,Exit Short,Short Close,2014-06-13,8220.16,126,-7350.84,-0.71,458575.22,-0.5,0,0,33478.20,3.26
60,Entry Short,S,2014-06-12,8161.82,126,-7350.84,-0.71,458575.22,-0.5,0,0,33478.20,3.26
59,Exit Short,Short Close,2014-04-14,11251.20,89,455.68,0.05,465926.06,0.03,14581.76,1.46,31669.76,3.16
59,Entry Short,S,2014-04-11,11256.32,89,455.68,0.05,465926.06,0.03,14581.76,1.46,31669.76,3.16
58,Exit Short,Short Close,2014-03-04,11192.32,89,62200.32,5.88,465470.38,4.43,62200.32,5.88,20733.44,1.96
58,Entry Short,S,2014-03-03,11891.20,89,62200.32,5.88,465470.38,4.43,62200.32,5.88,20733.44,1.96
57,Exit Short,Short Close,2014-01-27,11430.40,95,-59097.60,-5.76,403270.06,-4.04,2918.40,0.28,79040.00,7.7
57,Entry Short,S,2014-01-24,10808.32,95,-59097.60,-5.76,403270.06,-4.04,2918.40,0.28,79040.00,7.7
56,Exit Short,Short TP/SL,2014-01-13,10928.06,91,24706.50,2.42,462367.66,1.72,81030.04,7.95,40.04,0
56,Entry Short,S,2014-01-02,11199.56,91,24706.50,2.42,462367.66,1.72,81030.04,7.95,40.04,0
55,Exit Short,Short TP/SL,2013-12-11,11938.74,84,3031.56,0.3,437661.16,0.21,48742.68,4.85,9963.24,0.99
55,Entry Short,S,2013-12-05,11974.83,84,3031.56,0.3,437661.16,0.21,48742.68,4.85,9963.24,0.99
54,Exit Short,Short TP/SL,2013-12-04,12254.72,85,-21070.65,-2.06,434629.60,-1.45,1124.55,0.11,25857.85,2.53
54,Entry Short,S,2013-12-03,12006.83,85,-21070.65,-2.06,434629.60,-1.45,1124.55,0.11,25857.85,2.53
53,Exit Short,Short Close,2013-10-01,15063.04,68,8355.84,0.81,455700.25,0.58,34816.00,3.37,4184.72,0.41
53,Entry Short,S,2013-09-30,15185.92,68,8355.84,0.81,455700.25,0.58,34816.00,3.37,4184.72,0.41
52,Exit Short,Short Close,2013-08-16,15616.00,67,-9898.58,-0.96,447344.41,-0.68,0,0,13328.98,1.29
52,Entry Short,S,2013-08-15,15468.26,67,-9898.58,-0.96,447344.41,-0.68,0,0,13328.98,1.29
51,Exit Short,Short Close,2013-06-13,21729.28,48,-50767.68,-5.12,457242.99,-3.37,0,0,62072.64,6.26
51,Entry Short,S,2013-06-12,20671.62,48,-50767.68,-5.12,457242.99,-3.37,0,0,62072.64,6.26
50,Exit Short,Short Close,2013-06-05,20183.05,51,-25068.03,-2.5,508010.67,-1.64,8355.33,0.83,37079.04,3.69
50,Entry Short,S,2013-06-04,19691.52,51,-25068.03,-2.5,508010.67,-1.64,8355.33,0.83,37079.04,3.69
49,Exit Short,Short TP/SL,2013-06-03,19578.88,52,2986.88,0.29,533078.70,0.2,2986.88,0.29,207.48,0.02
49,Entry Short,S,2013-05-31,19636.32,52,2986.88,0.29,533078.70,0.2,2986.88,0.29,207.48,0.02
48,Exit Short,Short TP/SL,2013-05-24,19466.23,52,27689.48,2.66,530091.82,1.84,46863.44,4.51,2130.44,0.2
48,Entry Short,S,2013-05-23,19998.72,52,27689.48,2.66,530091.82,1.84,46863.44,4.51,2130.44,0.2
47,Exit Short,Short Close,2013-04-16,20101.12,53,18740.27,1.73,502402.34,1.26,18740.27,1.73,67552.21,6.23
47,Entry Short,S,2013-04-15,20454.71,53,18740.27,1.73,502402.34,1.26,18740.27,1.73,67552.21,6.23
46,Exit Short,Short TP/SL,2013-04-05,21698.56,45,60200.55,5.81,483662.07,4.23,135310.95,13.05,11223.90,1.08
46,Entry Short,S,2013-03-19,23036.35,45,60200.55,5.81,483662.07,4.23,135310.95,13.05,11223.90,1.08
45,Exit Short,Short Close,2013-02-22,23255.05,42,9756.18,0.99,423461.52,0.69,9756.18,0.99,49164.36,4.98
45,Entry Short,S,2013-02-21,23487.34,42,9756.18,0.99,423461.52,0.69,9756.18,0.99,49164.36,4.98
44,Exit Short,Short Close,2012-12-24,32778.23,32,33096.00,3.06,413705.34,2.4,33096.00,3.06,3604.48,0.33
44,Entry Short,S,2012-12-21,33812.48,32,33096.00,3.06,413705.34,2.4,33096.00,3.06,3604.48,0.33
43,Exit Short,Short TP/SL,2012-12-20,30886.06,26,187643.56,18.94,380609.34,15.73,246806.56,24.91,264.16,0.03
43,Entry Short,S,2012-11-16,38103.12,26,187643.56,18.94,380609.34,15.73,246806.56,24.91,264.16,0.03
42,Exit Short,Short TP/SL,2012-11-15,37825.62,26,17330.04,1.73,192965.78,1.47,102236.16,10.22,1331.20,0.13
42,Entry Short,S,2012-11-09,38492.16,26,17330.04,1.73,192965.78,1.47,102236.16,10.22,1331.20,0.13
41,Exit Short,Short TP/SL,2012-11-08,37775.36,28,10295.60,0.96,175635.74,0.88,10295.60,0.96,4900.56,0.46
41,Entry Short,S,2012-11-07,38143.06,28,10295.60,0.96,175635.74,0.88,10295.60,0.96,4900.56,0.46
40,Exit Short,Short TP/SL,2012-10-23,37324.80,27,-32592.78,-3.34,165340.14,-2.72,19938.42,2.04,32592.78,3.34
40,Entry Short,S,2012-10-22,36117.66,27,-32592.78,-3.34,165340.14,-2.72,19938.42,2.04,32592.78,3.34
39,Exit Short,Short Close,2012-09-27,37969.92,26,14407.90,1.44,197932.92,1.22,14407.90,1.44,39905.06,3.98
39,Entry Short,S,2012-09-26,38524.07,26,14407.90,1.44,197932.92,1.22,14407.90,1.44,39905.06,3.98
38,Exit Short,Short TP/SL,2012-07-24,57630.72,18,14745.60,1.4,183525.02,1.26,33177.60,3.15,33177.60,3.15
38,Entry Short,S,2012-07-23,58449.92,18,14745.60,1.4,183525.02,1.26,33177.60,3.15,33177.60,3.15
37,Exit Short,Short Close,2012-06-04,90603.52,11,12165.12,1.21,168779.42,1.05,27934.72,2.77,11714.12,1.16
37,Entry Short,S,2012-06-01,91709.44,11,12165.12,1.21,168779.42,1.05,27934.72,2.77,11714.12,1.16
36,Exit Short,Short Close,2012-05-15,75898.88,13,-16506.88,-1.7,156614.30,-1.41,13843.96,1.43,16506.88,1.7
36,Entry Short,S,2012-05-14,74629.12,13,-16506.88,-1.7,156614.30,-1.41,13843.96,1.43,16506.88,1.7
35,Exit Short,Short TP/SL,2012-05-09,73564.20,14,-8992.90,-0.88,173121.18,-0.76,39176.62,3.84,22754.90,2.23
35,Entry Short,S,2012-05-08,72921.85,14,-8992.90,-0.88,173121.18,-0.76,39176.62,3.84,22754.90,2.23
34,Exit Short,Short TP/SL,2012-04-09,77537.24,14,-34760.32,-3.31,182114.08,-2.86,58136.40,5.53,34760.32,3.31
34,Entry Short,S,2012-04-04,75054.36,14,-34760.32,-3.31,182114.08,-2.86,58136.40,5.53,34760.32,3.31
33,Exit Short,Short TP/SL,2012-03-29,75407.36,14,-7196.70,-0.69,216874.40,-0.59,54734.82,5.22,32428.62,3.09
33,Entry Short,S,2012-03-28,74893.31,14,-7196.70,-0.69,216874.40,-0.59,54734.82,5.22,32428.62,3.09
32,Exit Short,Short Close,2012-02-13,107970.56,9,24698.88,2.48,224071.10,2.06,24698.88,2.48,89579.88,8.99
32,Entry Short,S,2012-02-10,110714.88,9,24698.88,2.48,224071.10,2.06,24698.88,2.48,89579.88,8.99
31,Exit Short,Short TP/SL,2011-11-01,189071.36,5,1893.15,0.2,199372.22,0.16,211198.75,22.3,40910.05,4.32
31,Entry Short,S,2011-10-20,189449.98,5,1893.15,0.2,199372.22,0.16,211198.75,22.3,40910.05,4.32
30,Exit Short,Short TP/SL,2011-10-19,185280.25,5,21033.05,2.22,197479.07,1.79,98538.30,10.4,1199.50,0.13
30,Entry Short,S,2011-10-18,189486.86,5,21033.05,2.22,197479.07,1.79,98538.30,10.4,1199.50,0.13
29,Exit Short,Short Close,2011-09-23,205701.12,5,-22323.20,-2.22,176446.02,-1.86,26624.00,2.65,45670.40,4.54
29,Entry Short,S,2011-09-22,201236.48,5,-22323.20,-2.22,176446.02,-1.86,26624.00,2.65,45670.40,4.54
28,Exit Short,Short Close,2011-07-28,96010.24,11,-35726.46,-3.5,198769.22,-2.89,0,0,35726.46,3.5
28,Entry Short,S,2011-07-27,92762.38,11,-35726.46,-3.5,198769.22,-2.89,0,0,35726.46,3.5
27,Exit Short,Short Close,2011-07-12,92119.08,11,-28839.25,-2.93,234495.68,-2.28,0,0,28839.25,2.93
27,Entry Short,S,2011-07-11,89497.33,11,-28839.25,-2.93,234495.68,-2.28,0,0,28839.25,2.93
26,Exit Short,Short TP/SL,2011-06-13,93347.80,11,7439.41,0.72,263334.93,0.59,7439.41,0.72,6978.95,0.67
26,Entry Short,S,2011-06-10,94024.11,11,7439.41,0.72,263334.93,0.59,7439.41,0.72,6978.95,0.67
25,Exit Short,Short TP/SL,2011-06-08,93110.72,10,6594.40,0.7,255895.52,0.53,40678.00,4.34,5197.60,0.55
25,Entry Short,S,2011-06-06,93770.16,10,6594.40,0.7,255895.52,0.53,40678.00,4.34,5197.60,0.55
24,Exit Short,Short TP/SL,2011-06-03,95477.76,10,-17362.70,-1.85,249301.12,-1.37,21958.50,2.34,17362.70,1.85
24,Entry Short,S,2011-06-02,93741.49,10,-17362.70,-1.85,249301.12,-1.37,21958.50,2.34,17362.70,1.85
23,Exit Short,Short Close,2011-05-06,99082.24,9,48291.84,5.14,266663.82,3.96,48291.84,5.14,3686.76,0.39
23,Entry Short,S,2011-05-05,104448.00,9,48291.84,5.14,266663.82,3.96,48291.84,5.14,3686.76,0.39
22,Exit Short,Short TP/SL,2011-05-04,101397.78,10,7659.50,0.75,218371.98,0.63,24260.90,2.37,314.70,0.03
22,Entry Short,S,2011-05-03,102163.73,10,7659.50,0.75,218371.98,0.63,24260.90,2.37,314.70,0.03
21,Exit Short,Short Close,2011-03-11,141475.80,7,-31822.77,-3.32,210712.48,-2.56,10038.07,1.05,31822.77,3.32
21,Entry Short,S,2011-03-10,136929.69,7,-31822.77,-3.32,210712.48,-2.56,10038.07,1.05,31822.77,3.32
20,Exit Short,Short TP/SL,2011-03-09,133669.17,7,7339.08,0.78,242535.25,0.59,37847.95,4.01,11751.46,1.25
20,Entry Short,S,2011-03-08,134717.61,7,7339.08,0.78,242535.25,0.59,37847.95,4.01,11751.46,1.25
19,Exit Short,Short TP/SL,2011-03-07,133951.66,7,5218.29,0.55,235196.17,0.42,66090.15,7.01,1862.49,0.2
19,Entry Short,S,2011-03-02,134697.12,7,5218.29,0.55,235196.17,0.42,66090.15,7.01,1862.49,0.2
18,Exit Short,Short Close,2011-02-23,133693.44,8,-61276.16,-6.08,229977.88,-4.75,21954.24,2.18,68485.12,6.79
18,Entry Short,S,2011-02-22,126033.92,8,-61276.16,-6.08,229977.88,-4.75,21954.24,2.18,68485.12,6.79
17,Exit Short,Short TP/SL,2011-01-31,129597.44,8,22514.88,2.13,291254.04,1.77,22514.88,2.13,7959.68,0.75
17,Entry Short,S,2011-01-28,132411.80,8,22514.88,2.13,291254.04,1.77,22514.88,2.13,7959.68,0.75
16,Exit Short,Short TP/SL,2010-11-30,195297.23,5,95.55,0.01,268739.16,0.01,32453.55,3.32,6458.25,0.66
16,Entry Short,S,2010-11-29,195316.34,5,95.55,0.01,268739.16,0.01,32453.55,3.32,6458.25,0.66
15,Exit Short,Short Close,2010-11-17,201031.69,5,-4753.10,-0.48,268643.61,-0.37,0,0,36497.10,3.65
15,Entry Short,S,2010-11-16,200081.06,5,-4753.10,-0.48,268643.61,-0.37,0,0,36497.10,3.65
14,Exit Short,Short Close,2010-08-16,393871.20,2,-21954.24,-2.87,273396.71,-1.69,7864.32,1.03,21954.24,2.87
14,Entry Short,S,2010-08-13,382894.10,2,-21954.24,-2.87,273396.71,-1.69,7864.32,1.03,21954.24,2.87
13,Exit Short,Short TP/SL,2010-08-12,387153.90,2,124846.08,13.88,295350.95,10.67,210698.56,23.43,2293.44,0.26
13,Entry Short,S,2010-07-20,449576.97,2,124846.08,13.88,295350.95,10.67,210698.56,23.43,2293.44,0.26
12,Exit Short,Short TP/SL,2010-07-19,443023.20,2,7818.84,0.87,170504.87,0.67,7818.84,0.87,18723.88,2.09
12,Entry Short,S,2010-07-16,446932.62,2,7818.84,0.87,170504.87,0.67,7818.84,0.87,18723.88,2.09
11,Exit Short,Short TP/SL,2010-06-24,458261.00,1,77341.36,14.44,162686.03,7.13,141894.83,26.49,2612.21,0.49
11,Entry Short,S,2010-06-08,535602.40,1,77341.36,14.44,162686.03,7.13,141894.83,26.49,2612.21,0.49
10,Exit Short,Short TP/SL,2010-05-18,454609.44,2,16482.30,1.78,85344.67,1.54,90117.18,9.74,24570.82,2.65
10,Entry Short,S,2010-05-17,462850.60,2,16482.30,1.78,85344.67,1.54,90117.18,9.74,24570.82,2.65
9,Exit Short,Short Close,2010-04-28,329154.56,3,-8217.24,-0.84,68862.37,-0.76,0,0,33285.24,3.4
9,Entry Short,S,2010-04-27,326415.47,3,-8217.24,-0.84,68862.37,-0.76,0,0,33285.24,3.4
8,Exit Short,Short TP/SL,2010-04-19,331776.00,3,-1652.10,-0.17,77079.61,-0.15,12110.46,1.22,27702.66,2.79
8,Entry Short,S,2010-04-16,331225.30,3,-1652.10,-0.17,77079.61,-0.15,12110.46,1.22,27702.66,2.79
7,Exit Short,Short Close,2010-02-05,522977.28,2,-11529.26,-1.11,78731.71,-1.06,0,0,27585.58,2.67
7,Entry Short,S,2010-02-04,517212.66,2,-11529.26,-1.11,78731.71,-1.06,0,0,27585.58,2.67
6,Exit Short,Short Close,2010-01-25,506429.44,2,-12186.94,-1.22,90260.97,-1.11,0,0,56096.06,5.61
6,Entry Short,S,2010-01-22,500335.97,2,-12186.94,-1.22,90260.97,-1.11,0,0,56096.06,5.61
5,Exit Short,Short TP/SL,2009-11-30,664238.50,1,24872.51,3.61,102447.91,2.31,50135.04,7.28,1474.40,0.21
5,Entry Short,S,2009-11-27,689111.06,1,24872.51,3.61,102447.91,2.31,50135.04,7.28,1474.40,0.21
4,Exit Short,Short TP/SL,2009-10-28,732858.44,1,123860.77,14.46,77575.40,12.99,182353.76,21.29,1310.88,0.15
4,Entry Short,S,2009-10-05,856719.20,1,123860.77,14.46,77575.40,12.99,182353.76,21.29,1310.88,0.15
3,Exit Short,Short TP/SL,2009-10-02,871300.94,1,-15201.16,-1.78,-46285.37,-1.57,0,0,15201.16,1.78
3,Entry Short,S,2009-10-01,856099.80,1,-15201.16,-1.78,-46285.37,-1.57,0,0,15201.16,1.78
2,Exit Short,Short Close,2009-09-02,1024655.20,1,-35263.84,-3.56,-31084.21,-3.51,0,0,35263.84,3.56
2,Entry Short,S,2009-09-01,989391.40,1,-35263.84,-3.56,-31084.21,-3.51,0,0,35263.84,3.56
1,Exit Short,Short TP/SL,2009-08-18,1013841.94,1,4179.63,0.41,4179.63,0.42,4179.63,0.41,3193.17,0.31
1,Entry Short,S,2009-08-17,1018021.56,1,4179.63,0.41,4179.63,0.42,4179.63,0.41,3193.17,0.31
