Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
69,Exit Short,Short-Stop Loss/TP,2023-07-28 13:20,23.21,43271,-3894.39,-0.39,50659.86,-0.37,0,0,3894.39,0.39
69,Entry Short,Short,2023-07-28 13:15,23.12,43271,-3894.39,-0.39,50659.86,-0.37,0,0,3894.39,0.39
68,Exit Short,Short Close,2023-07-27 12:25,22.42,44563,1336.89,0.13,54554.25,0.13,7130.08,0.71,445.63,0.04
68,Entry Short,Short,2023-07-27 11:55,22.45,44563,1336.89,0.13,54554.25,0.13,7130.08,0.71,445.63,0.04
67,Exit Short,Short-Stop Loss/TP,2023-07-27 09:30,22.25,44091,18518.22,1.85,53217.36,1.79,18518.22,1.85,3527.28,0.35
67,Entry Short,Short,2023-07-26 15:45,22.67,44091,18518.22,1.85,53217.36,1.79,18518.22,1.85,3527.28,0.35
66,Exit Short,Short-Stop Loss/TP,2023-07-26 14:35,22.78,43383,13448.73,1.34,34699.14,1.32,13448.73,1.34,867.66,0.09
66,Entry Short,Short,2023-07-26 14:00,23.09,43383,13448.73,1.34,34699.14,1.32,13448.73,1.34,867.66,0.09
65,Exit Short,Short Close,2023-07-26 13:35,23.12,43383,-3036.81,-0.3,21250.41,-0.3,867.66,0.09,3036.81,0.3
65,Entry Short,Short,2023-07-26 13:15,23.05,43383,-3036.81,-0.3,21250.41,-0.3,867.66,0.09,3036.81,0.3
64,Exit Short,Short Close,2023-07-26 12:40,23.12,43290,-865.80,-0.09,24287.22,-0.08,1731.60,0.17,865.80,0.09
64,Entry Short,Short,2023-07-26 11:50,23.10,43290,-865.80,-0.09,24287.22,-0.08,1731.60,0.17,865.80,0.09
63,Exit Short,Short Close,2023-07-25 13:15,23.13,43177,863.54,0.09,25153.02,0.08,3885.93,0.39,431.77,0.04
63,Entry Short,Short,2023-07-25 12:50,23.15,43177,863.54,0.09,25153.02,0.08,3885.93,0.39,431.77,0.04
62,Exit Short,Short Close,2023-07-25 09:45,23.22,43010,1290.30,0.13,24289.48,0.13,6021.40,0.6,3440.80,0.34
62,Entry Short,Short,2023-07-24 15:55,23.25,43010,1290.30,0.13,24289.48,0.13,6021.40,0.6,3440.80,0.34
61,Exit Short,Short-Stop Loss/TP,2023-07-24 15:10,23.30,42992,-1719.68,-0.17,22999.18,-0.17,429.92,0.04,1719.68,0.17
61,Entry Short,Short,2023-07-24 14:50,23.26,42992,-1719.68,-0.17,22999.18,-0.17,429.92,0.04,1719.68,0.17
60,Exit Short,Short Close,2023-07-24 14:15,23.27,43010,-860.20,-0.09,24718.86,-0.08,0,0,860.20,0.09
60,Entry Short,Short,2023-07-24 14:05,23.25,43010,-860.20,-0.09,24718.86,-0.08,0,0,860.20,0.09
59,Exit Short,Short-Stop Loss/TP,2023-07-19 11:20,23.78,42210,-3376.80,-0.34,25579.06,-0.33,422.10,0.04,3376.80,0.34
59,Entry Short,Short,2023-07-19 11:20,23.70,42210,-3376.80,-0.34,25579.06,-0.33,422.10,0.04,3376.80,0.34
58,Exit Short,Short Close,2023-07-17 15:20,23.72,42140,421.40,0.04,28955.86,0.04,1685.60,0.17,421.40,0.04
58,Entry Short,Short,2023-07-17 15:10,23.73,42140,421.40,0.04,28955.86,0.04,1685.60,0.17,421.40,0.04
57,Exit Short,Short-Stop Loss/TP,2023-07-17 13:55,23.65,42372,-1694.88,-0.17,28534.46,-0.16,1271.16,0.13,1694.88,0.17
57,Entry Short,Short,2023-07-17 13:15,23.61,42372,-1694.88,-0.17,28534.46,-0.16,1271.16,0.13,1694.88,0.17
56,Exit Short,Short-Stop Loss/TP,2023-07-17 10:45,23.49,42052,12195.08,1.22,30229.34,1.2,12195.08,1.22,1261.56,0.13
56,Entry Short,Short,2023-07-17 09:55,23.78,42052,12195.08,1.22,30229.34,1.2,12195.08,1.22,1261.56,0.13
55,Exit Short,Short-Stop Loss/TP,2023-07-13 09:30,23.63,41262,25169.82,2.52,18034.26,2.54,25169.82,2.52,2063.10,0.21
55,Entry Short,Short,2023-07-12 15:35,24.24,41262,25169.82,2.52,18034.26,2.54,25169.82,2.52,2063.10,0.21
54,Exit Short,Short Close,2023-07-11 13:40,25.70,39001,-1950.05,-0.19,-7135.56,-0.2,0,0,2340.06,0.23
54,Entry Short,Short,2023-07-11 13:25,25.65,39001,-1950.05,-0.19,-7135.56,-0.2,0,0,2340.06,0.23
53,Exit Short,Short-Stop Loss/TP,2023-07-11 09:35,25.32,39714,-5559.96,-0.56,-5185.51,-0.56,0,0,5559.96,0.56
53,Entry Short,Short,2023-07-11 09:35,25.18,39714,-5559.96,-0.56,-5185.51,-0.56,0,0,5559.96,0.56
52,Exit Short,Short Close,2023-07-10 15:45,25.81,38850,-3108.00,-0.31,374.45,-0.31,2719.50,0.27,3108.00,0.31
52,Entry Short,Short,2023-07-10 15:15,25.73,38850,-3108.00,-0.31,374.45,-0.31,2719.50,0.27,3108.00,0.31
51,Exit Short,Short-Stop Loss/TP,2023-07-07 15:20,25.75,38955,-3116.40,-0.31,3482.45,-0.31,5453.70,0.55,3116.40,0.31
51,Entry Short,Short,2023-07-07 14:50,25.67,38955,-3116.40,-0.31,3482.45,-0.31,5453.70,0.55,3116.40,0.31
50,Exit Short,Short-Stop Loss/TP,2023-07-07 10:05,25.86,38240,10707.20,1.07,6598.85,1.08,10707.20,1.07,382.40,0.04
50,Entry Short,Short,2023-07-07 10:00,26.14,38240,10707.20,1.07,6598.85,1.08,10707.20,1.07,382.40,0.04
49,Exit Short,Short Close,2023-07-03 09:50,24.81,40420,-3637.80,-0.36,-4108.35,-0.36,404.20,0.04,5254.60,0.53
49,Entry Short,Short,2023-07-03 09:35,24.72,40420,-3637.80,-0.36,-4108.35,-0.36,404.20,0.04,5254.60,0.53
48,Exit Short,Short-Stop Loss/TP,2023-06-30 15:55,24.80,40412,-1616.48,-0.16,-470.55,-0.16,404.12,0.04,1616.48,0.16
48,Entry Short,Short,2023-06-30 15:55,24.76,40412,-1616.48,-0.16,-470.55,-0.16,404.12,0.04,1616.48,0.16
47,Exit Short,Short-Stop Loss/TP,2023-06-30 15:15,24.84,40346,-2017.30,-0.2,1145.93,-0.2,0,0,2017.30,0.2
47,Entry Short,Short,2023-06-30 15:15,24.79,40346,-2017.30,-0.2,1145.93,-0.2,0,0,2017.30,0.2
46,Exit Short,Short Close,2023-06-30 15:10,24.81,40355,-807.10,-0.08,3163.23,-0.08,0,0,807.10,0.08
46,Entry Short,Short,2023-06-30 15:05,24.79,40355,-807.10,-0.08,3163.23,-0.08,0,0,807.10,0.08
45,Exit Short,Short Close,2023-06-30 11:55,24.80,40176,3214.08,0.32,3970.33,0.32,6026.40,0.6,401.76,0.04
45,Entry Short,Short,2023-06-30 11:10,24.88,40176,3214.08,0.32,3970.33,0.32,6026.40,0.6,401.76,0.04
44,Exit Short,Short Close,2023-06-29 11:50,25.18,39619,2377.14,0.24,756.25,0.24,3169.52,0.32,1188.57,0.12
44,Entry Short,Short,2023-06-29 11:25,25.24,39619,2377.14,0.24,756.25,0.24,3169.52,0.32,1188.57,0.12
43,Exit Short,Short-Stop Loss/TP,2023-06-28 15:40,25.01,39525,11067.00,1.11,-1620.89,1.12,11067.00,1.11,1185.75,0.12
43,Entry Short,Short,2023-06-28 13:25,25.29,39525,11067.00,1.11,-1620.89,1.12,11067.00,1.11,1185.75,0.12
42,Exit Short,Short Close,2023-06-28 12:50,25.38,39525,-3557.25,-0.36,-12687.89,-0.36,395.25,0.04,4743.00,0.47
42,Entry Short,Short,2023-06-28 12:35,25.29,39525,-3557.25,-0.36,-12687.89,-0.36,395.25,0.04,4743.00,0.47
41,Exit Short,Short Close,2023-06-28 12:25,25.43,39525,-5138.25,-0.51,-9130.64,-0.52,395.25,0.04,5533.50,0.55
41,Entry Short,Short,2023-06-28 12:00,25.30,39525,-5138.25,-0.51,-9130.64,-0.52,395.25,0.04,5533.50,0.55
40,Exit Short,Short Close,2023-06-28 11:55,25.38,39432,-394.32,-0.04,-3992.39,-0.04,394.32,0.04,394.32,0.04
40,Entry Short,Short,2023-06-28 11:45,25.37,39432,-394.32,-0.04,-3992.39,-0.04,394.32,0.04,394.32,0.04
39,Exit Short,Short Close,2023-06-28 11:25,25.44,39416,-3153.28,-0.32,-3598.07,-0.32,3547.44,0.35,3941.60,0.39
39,Entry Short,Short,2023-06-28 10:20,25.36,39416,-3153.28,-0.32,-3598.07,-0.32,3547.44,0.35,3941.60,0.39
38,Exit Short,Short-Stop Loss/TP,2023-06-28 09:50,25.53,39588,-10688.76,-1.07,-444.79,-1.06,395.88,0.04,10688.76,1.07
38,Entry Short,Short,2023-06-28 09:40,25.26,39588,-10688.76,-1.07,-444.79,-1.06,395.88,0.04,10688.76,1.07
37,Exit Short,Short-Stop Loss/TP,2023-06-27 15:10,25.37,39619,-4754.28,-0.48,10243.97,-0.47,396.19,0.04,4754.28,0.48
37,Entry Short,Short,2023-06-27 15:05,25.25,39619,-4754.28,-0.48,10243.97,-0.47,396.19,0.04,4754.28,0.48
36,Exit Short,Short-Stop Loss/TP,2023-06-26 14:50,26.14,38402,-3456.18,-0.35,14998.25,-0.34,1536.08,0.15,3456.18,0.35
36,Entry Short,Short,2023-06-26 14:35,26.05,38402,-3456.18,-0.35,14998.25,-0.34,1536.08,0.15,3456.18,0.35
35,Exit Short,Short-Stop Loss/TP,2023-06-26 13:40,26.14,38505,-6545.85,-0.65,18454.43,-0.64,0,0,6545.85,0.65
35,Entry Short,Short,2023-06-26 13:30,25.97,38505,-6545.85,-0.65,18454.43,-0.64,0,0,6545.85,0.65
34,Exit Short,Short Close,2023-06-26 12:15,26.10,38417,-2305.02,-0.23,25000.28,-0.22,6915.06,0.69,3457.53,0.35
34,Entry Short,Short,2023-06-26 11:35,26.04,38417,-2305.02,-0.23,25000.28,-0.22,6915.06,0.69,3457.53,0.35
33,Exit Short,Short-Stop Loss/TP,2023-06-23 12:15,26.19,37778,10955.62,1.1,27305.30,1.08,10955.62,1.1,5288.92,0.53
33,Entry Short,Short,2023-06-23 10:35,26.48,37778,10955.62,1.1,27305.30,1.08,10955.62,1.1,5288.92,0.53
32,Exit Short,Short-Stop Loss/TP,2023-06-22 14:00,26.49,37341,10082.07,1.01,16349.68,1,10082.07,1.01,746.82,0.07
32,Entry Short,Short,2023-06-22 12:30,26.76,37341,10082.07,1.01,16349.68,1,10082.07,1.01,746.82,0.07
31,Exit Short,Short-Stop Loss/TP,2023-06-22 10:40,27.03,37147,-4457.64,-0.45,6267.61,-0.44,371.47,0.04,4457.64,0.45
31,Entry Short,Short,2023-06-22 10:35,26.91,37147,-4457.64,-0.45,6267.61,-0.44,371.47,0.04,4457.64,0.45
30,Exit Short,Short-Stop Loss/TP,2023-06-22 09:30,27.08,37376,-11586.56,-1.16,10725.25,-1.13,2990.08,0.3,11586.56,1.16
30,Entry Short,Short,2023-06-21 15:50,26.77,37376,-11586.56,-1.16,10725.25,-1.13,2990.08,0.3,11586.56,1.16
29,Exit Short,Short Close,2023-06-21 15:15,26.93,37105,742.10,0.07,22311.81,0.07,5194.70,0.52,371.05,0.04
29,Entry Short,Short,2023-06-21 14:05,26.95,37105,742.10,0.07,22311.81,0.07,5194.70,0.52,371.05,0.04
28,Exit Short,Short Close,2023-06-21 12:25,26.79,37230,2606.10,0.26,21569.71,0.26,6329.10,0.63,2233.80,0.22
28,Entry Short,Short,2023-06-21 11:35,26.86,37230,2606.10,0.26,21569.71,0.26,6329.10,0.63,2233.80,0.22
27,Exit Short,Short-Stop Loss/TP,2023-06-21 09:30,27.05,36549,730.98,0.07,18963.61,0.07,730.98,0.07,1096.47,0.11
27,Entry Short,Short,2023-06-21 09:30,27.07,36549,730.98,0.07,18963.61,0.07,730.98,0.07,1096.47,0.11
26,Exit Short,Short-Stop Loss/TP,2023-06-20 15:30,27.48,36469,-2188.14,-0.22,18232.63,-0.21,1458.76,0.15,2188.14,0.22
26,Entry Short,Short,2023-06-20 15:10,27.42,36469,-2188.14,-0.22,18232.63,-0.21,1458.76,0.15,2188.14,0.22
25,Exit Short,Short Close,2023-06-20 09:55,27.54,36456,-4010.16,-0.4,20420.77,-0.39,5468.40,0.55,5103.84,0.51
25,Entry Short,Short,2023-06-16 15:50,27.43,36456,-4010.16,-0.4,20420.77,-0.39,5468.40,0.55,5103.84,0.51
24,Exit Short,Short Close,2023-06-15 14:35,27.61,36166,1446.64,0.14,24430.93,0.14,5424.90,0.54,2169.96,0.22
24,Entry Short,Short,2023-06-15 12:10,27.65,36166,1446.64,0.14,24430.93,0.14,5424.90,0.54,2169.96,0.22
23,Exit Short,Short Close,2023-06-14 15:00,27.87,35829,716.58,0.07,22984.29,0.07,1791.45,0.18,4299.48,0.43
23,Entry Short,Short,2023-06-14 14:50,27.89,35829,716.58,0.07,22984.29,0.07,1791.45,0.18,4299.48,0.43
22,Exit Short,Short-Stop Loss/TP,2023-06-14 10:00,27.82,35561,10312.69,1.03,22267.71,1.02,10312.69,1.03,1778.05,0.18
22,Entry Short,Short,2023-06-14 09:35,28.11,35561,10312.69,1.03,22267.71,1.02,10312.69,1.03,1778.05,0.18
21,Exit Short,Short Close,2023-06-13 15:15,28.30,35335,0,0,11955.02,0,0,0,2120.10,0.21
21,Entry Short,Short,2023-06-13 15:00,28.30,35335,0,0,11955.02,0,0,0,2120.10,0.21
20,Exit Short,Short Close,2023-06-13 12:30,28.46,35186,-1407.44,-0.14,11955.02,-0.14,1407.44,0.14,1759.30,0.18
20,Entry Short,Short,2023-06-13 12:15,28.42,35186,-1407.44,-0.14,11955.02,-0.14,1407.44,0.14,1759.30,0.18
19,Exit Short,Short-Stop Loss/TP,2023-06-13 10:05,28.19,35625,-4631.25,-0.46,13362.46,-0.45,4275.00,0.43,4631.25,0.46
19,Entry Short,Short,2023-06-13 09:35,28.06,35625,-4631.25,-0.46,13362.46,-0.45,4275.00,0.43,4631.25,0.46
18,Exit Short,Short Close,2023-06-13 09:30,28.10,35211,10211.19,1.02,17993.71,1.01,10211.19,1.02,4929.54,0.49
18,Entry Short,Short,2023-06-12 15:40,28.39,35211,10211.19,1.02,17993.71,1.01,10211.19,1.02,4929.54,0.49
17,Exit Short,Short Close,2023-06-12 15:25,28.48,35186,-1759.30,-0.18,7782.52,-0.17,351.86,0.04,1759.30,0.18
17,Entry Short,Short,2023-06-12 15:20,28.43,35186,-1759.30,-0.18,7782.52,-0.17,351.86,0.04,1759.30,0.18
16,Exit Short,Short-Stop Loss/TP,2023-06-12 14:50,28.44,35236,-2114.16,-0.21,9541.82,-0.21,0,0,2114.16,0.21
16,Entry Short,Short,2023-06-12 14:40,28.38,35236,-2114.16,-0.21,9541.82,-0.21,0,0,2114.16,0.21
15,Exit Short,Short Close,2023-06-09 10:40,28.12,35612,-1780.60,-0.18,11655.98,-0.18,3205.08,0.32,2136.72,0.21
15,Entry Short,Short,2023-06-09 10:00,28.07,35612,-1780.60,-0.18,11655.98,-0.18,3205.08,0.32,2136.72,0.21
14,Exit Short,Short Close,2023-06-08 13:40,28.04,35816,-4297.92,-0.43,13436.58,-0.42,358.16,0.04,4656.08,0.47
14,Entry Short,Short,2023-06-08 13:30,27.92,35816,-4297.92,-0.43,13436.58,-0.42,358.16,0.04,4656.08,0.47
13,Exit Short,Short-Stop Loss/TP,2023-06-08 11:25,28.38,34782,12521.52,1.25,17734.50,1.25,12521.52,1.25,1043.46,0.1
13,Entry Short,Short,2023-06-08 10:20,28.74,34782,12521.52,1.25,17734.50,1.25,12521.52,1.25,1043.46,0.1
12,Exit Short,Short-Stop Loss/TP,2023-06-07 11:55,29.24,34305,-3087.45,-0.31,5212.98,-0.31,8233.20,0.82,3087.45,0.31
12,Entry Short,Short,2023-06-07 11:20,29.15,34305,-3087.45,-0.31,5212.98,-0.31,8233.20,0.82,3087.45,0.31
11,Exit Short,Short-Stop Loss/TP,2023-06-07 09:30,28.93,34746,-5211.90,-0.52,8300.43,-0.51,2432.22,0.24,5211.90,0.52
11,Entry Short,Short,2023-06-06 15:55,28.78,34746,-5211.90,-0.52,8300.43,-0.51,2432.22,0.24,5211.90,0.52
10,Exit Short,Short Close,2023-06-06 15:30,28.96,34352,5152.80,0.52,13512.33,0.51,9275.04,0.93,0,0
10,Entry Short,Short,2023-06-06 14:35,29.11,34352,5152.80,0.52,13512.33,0.51,9275.04,0.93,0,0
9,Exit Short,Short Close,2023-06-06 12:15,29.33,34199,-4103.88,-0.41,8359.53,-0.41,2051.94,0.21,4445.87,0.45
9,Entry Short,Short,2023-06-06 12:00,29.21,34199,-4103.88,-0.41,8359.53,-0.41,2051.94,0.21,4445.87,0.45
8,Exit Short,Short-Stop Loss/TP,2023-06-05 15:55,30.53,32404,10693.32,1.07,12463.41,1.07,10693.32,1.07,648.08,0.06
8,Entry Short,Short,2023-06-05 15:25,30.86,32404,10693.32,1.07,12463.41,1.07,10693.32,1.07,648.08,0.06
7,Exit Short,Short Close,2023-06-05 11:25,31.01,32175,2574.00,0.26,1770.09,0.26,4182.75,0.42,1287.00,0.13
7,Entry Short,Short,2023-06-05 10:45,31.09,32175,2574.00,0.26,1770.09,0.26,4182.75,0.42,1287.00,0.13
6,Exit Short,Short Close,2023-06-02 14:10,30.99,32351,-2911.59,-0.29,-803.91,-0.29,0,0,4529.14,0.45
6,Entry Short,Short,2023-06-02 13:45,30.90,32351,-2911.59,-0.29,-803.91,-0.29,0,0,4529.14,0.45
5,Exit Short,Short Close,2023-06-02 12:20,31.05,32195,0,0,2107.68,0,1287.80,0.13,643.90,0.06
5,Entry Short,Short,2023-06-02 12:10,31.05,32195,0,0,2107.68,0,1287.80,0.13,643.90,0.06
4,Exit Short,Short Close,2023-06-02 12:05,31.15,31897,6379.40,0.64,2107.68,0.64,8293.22,0.83,0,0
4,Entry Short,Short,2023-06-02 11:25,31.35,31897,6379.40,0.64,2107.68,0.64,8293.22,0.83,0,0
3,Exit Short,Short-Stop Loss/TP,2023-06-02 09:30,31.68,30769,0,0,-4271.72,0,0,0,0,0
3,Entry Short,Short,2023-06-02 09:30,31.68,30769,0,0,-4271.72,0,0,0,0,0
2,Exit Short,Short Close,2023-06-01 15:30,32.68,30703,-3684.36,-0.37,-4271.72,-0.37,3991.39,0.4,3684.36,0.37
2,Entry Short,Short,2023-06-01 14:50,32.56,30703,-3684.36,-0.37,-4271.72,-0.37,3991.39,0.4,3684.36,0.37
1,Exit Short,Short-Stop Loss/TP,2023-06-01 09:35,34.07,29368,-587.36,-0.06,-587.36,-0.06,0,0,587.36,0.06
1,Entry Short,Short,2023-06-01 09:35,34.05,29368,-587.36,-0.06,-587.36,-0.06,0,0,587.36,0.06
